,index,X1,X2,target
0,0,-7.6890544303503345,6.620346490372816,3
1,1,-9.576513834092841,-6.934404459793758,2
2,2,6.829681769445774,1.1648713985855805,1
3,3,-2.9013057761849077,7.550771180066203,0
4,4,-5.678413268987326,-7.288184966297498,2
5,5,-6.049291374607025,-7.736193419184814,2
6,6,-6.278243218367216,7.227463015774053,3
7,7,-6.6091703653714315,-6.930347702725084,2
8,8,3.572258406845507,1.8307901989194386,1
9,9,-7.504445768846949,-6.854018543065113,2
10,10,3.9933059519855747,0.891621680326337,1
11,11,-1.3506020440453461,8.19360380984661,0
12,12,6.772912210884368,0.021081884418230112,1
13,13,-1.9383071123595832,10.14985176837892,0
14,14,-6.589852334254857,-4.804708794630508,2
15,15,5.698303323077689,0.21443019751761772,1
16,16,-2.581207744633084,10.017819026090345,0
17,17,-9.961049778198309,7.705932661682754,3
18,18,-8.756043767360586,8.389003290564055,3
19,19,-3.6155325970587784,7.818079504117651,0
20,20,3.24131126240896,2.536138920631303,1
21,21,-2.300334028047995,7.054616004318546,0
22,22,5.216435799283868,2.284419838484268,1
23,23,-7.27280372740167,7.2577726544257155,3
24,24,-9.284761371186539,7.517612908397011,3
25,25,-6.485175048772973,-7.301094074096209,2
26,26,-7.134604408572125,-5.376116604693258,2
27,27,-8.052527597985177,7.748980477283668,3
28,28,-8.571277490766752,8.21315371112214,3
29,29,-1.5551958595595479,9.66567737950412,0
30,30,-6.912380461367269,-7.423534364409711,2
31,31,-1.6966718006585522,10.370526156769145,0
32,32,-3.4997339481834384,8.44798839859555,0
33,33,-3.837383671951181,9.211147364067445,0
34,34,-6.508481317779961,-7.484094779991767,2
35,35,-7.11857523801768,-7.787673255317545,2
36,36,3.81765844066167,2.2168568954326444,1
37,37,3.033432515970529,2.176633319807955,1
38,38,-8.887791466288443,7.998342407665307,3
39,39,-7.8540053581594265,7.1095340712731945,3
40,40,-7.869232011409851,-7.005896513375594,2
41,41,5.9453576433824304,1.9941735255734911,1
42,42,-2.728869510890262,9.371398699710069,0
43,43,-1.7181656760097033,8.104898673403582,0
44,44,-0.36525353372742453,9.648205150516333,0
45,45,6.2848465497293855,1.7241336443843536,1
46,46,4.5275507865372715,1.752200084407509,1
47,47,5.351493714316991,0.8485275921028628,1
48,48,-7.592472973828435,-6.77367936558405,2
49,49,-9.35593905567218,7.547310867137601,3
50,50,-8.720501422482915,-8.159686560011648,2
51,51,-3.110904235282147,10.86656431270726,0
52,52,-9.670683329740239,7.794938471885107,3
53,53,-6.361968170682147,-7.6058534064294125,2
54,54,4.981634812005261,3.8493405231566182,1
55,55,-3.5220287433871738,9.328533460793595,0
56,56,-2.409546257965109,8.510810474082122,0
57,57,-8.928063450923236,8.763640130948176,3
58,58,-6.59965856483145,-8.005598640574323,2
59,59,-10.182778267670287,6.404870969014505,3
60,60,-9.355616206736382,8.732870355684284,3
61,61,-1.9941623558440904,9.52807207911053,0
62,62,-7.53146329895343,-6.832710921959532,2
63,63,-8.742206979695027,6.861247626793661,3
64,64,4.390914687749028,2.9447406348950875,1
65,65,-7.990203036617099,-5.127839149852324,2
66,66,-6.241034732373896,-8.541629655544906,2
67,67,-9.290634075885087,4.899643588869747,3
68,68,4.70968092121812,1.5878560870789717,1
69,69,-6.831105563206443,-7.711059709686984,2
70,70,4.5253389909754835,3.2109859959141938,1
71,71,-6.6440126330427045,-6.10924439938898,2
72,72,-5.711845129491463,-6.625688749974733,2
73,73,-8.710223341725222,6.642471258023822,3
74,74,-3.2395642547698866,9.230744717780297,0
75,75,-9.51472005869528,9.124463348409519,3
76,76,-1.6956804056830803,7.7834218117643665,0
77,77,-7.453289198031507,-7.426968534516339,2
78,78,5.052810290503726,1.4094451311367573,1
79,79,-3.3559913411211553,7.499438903512457,0
80,80,-6.553494168909152,-8.131223169661249,2
81,81,5.2639986532802565,2.601515193205012,1
82,82,-7.670101646596582,-6.4086412361399505,2
83,83,-1.3663748085377296,9.766219160885095,0
84,84,-10.422230580121735,8.083937571643,3
85,85,-10.36385292756075,6.631614845617459,3
86,86,-9.39352728332921,9.204679984939293,3
87,87,-8.192843575494935,9.486777638804163,3
88,88,4.086229530880919,0.7752917913518835,1
89,89,-2.147561598005116,8.369166373593197,0
90,90,-8.647228688616106,7.369959463654852,3
91,91,-6.349823013235987,-5.438540972618046,2
92,92,3.6338614547283994,0.7589810711529998,1
93,93,-6.79303740367837,-7.0357868286680265,2
94,94,4.972192848207693,1.2246831473841784,1
95,95,-9.28451118985079,5.433982184553172,3
96,96,-1.68713746305826,10.911079110852269,0
97,97,3.6583701851801504,2.435273158204003,1
98,98,-2.147802017544336,10.55232269466429,0
99,99,-7.9976842076472865,6.670898936196313,3
100,100,4.532848476273544,0.9379273615213579,1
101,101,4.753396181479349,2.6353003584617785,1
102,102,6.225895652373453,0.735354185113883,1
103,103,-8.873316247132973,9.094323551134213,3
104,104,-8.398313306582677,6.821468691146092,3
105,105,-2.45098890460675,7.871315830367698,0
106,106,-3.2245013323127183,9.693883877132997,0
107,107,-10.286341657052255,5.124716958878621,3
108,108,-4.534340209710358,9.20074044296775,0
109,109,-9.272823984068326,7.014350792030064,3
110,110,-8.101755000043216,-6.1671111631035584,2
111,111,-9.805303899765223,7.275811559356724,3
112,112,-8.549159112728193,9.778823055409598,3
113,113,-8.616193985002297,6.844774293835226,3
114,114,-8.408709537503425,7.531210602661814,3
115,115,-8.658347440055548,-5.384065281786763,2
116,116,3.7129483646500185,1.913644327878932,1
117,117,-8.671875548422955,7.815974179506853,3
118,118,-7.891731566411438,-8.534966265141716,2
119,119,-7.119952589309405,-7.254930400825544,2
120,120,-2.035959998479205,8.94145721554145,0
121,121,5.803042588383061,1.983402744960319,1
122,122,-7.456398521719603,-6.124718367450191,2
123,123,3.880746174674403,2.1235634704169395,1
124,124,-7.290822555305949,9.119400588594225,3
125,125,6.142235888324129,2.047264464360507,1
126,126,3.8108838253060293,1.4129886437437624,1
127,127,-7.338988090691514,-7.729953962740739,2
128,128,-7.960690518751168,-6.2641739863316825,2
129,129,-8.594527042864812,6.759444284761975,3
130,130,-8.195604996768466,8.652675445631134,3
131,131,4.7375549347769335,1.2001599000852656,1
132,132,2.5724367361882248,1.8840496444279435,1
133,133,-5.955600171944369,-7.065011729718936,2
134,134,5.330022827939214,1.5719492120548957,1
135,135,-8.933623289022963,7.602544441269043,3
136,136,-8.230431246919471,7.510132038655061,3
137,137,-9.005445836952864,7.470236601932026,3
138,138,2.5159831119182945,1.447414662259971,1
139,139,3.81438163943559,1.6517838422877387,1
140,140,-6.157955127108035,-8.009161364493176,2
141,141,-7.287827263821933,6.325168874759912,3
142,142,5.566056383759743,3.8825863244108625,1
143,143,4.168840530609779,2.2052196212983683,1
144,144,-6.708761753023328,-7.064092929628626,2
145,145,-9.696685536817224,8.023832794907694,3
146,146,-9.475714883942528,8.512539446606255,3
147,147,-3.038957826819789,9.527553561311677,0
148,148,-2.5439093927579934,7.845608090578789,0
149,149,-3.746148333930832,7.693829515114045,0
150,150,-7.139218542514875,-8.383252546394052,2
151,151,-7.404147457431044,-6.3907350320480285,2
152,152,4.1260119188914075,0.9139561620517804,1
153,153,2.926744307137224,3.327042058106145,1
154,154,-2.3360166972015683,9.399603507927159,0
155,155,-9.059291930465674,7.350408754493234,3
156,156,-2.2951038789225464,7.768547349486333,0
157,157,-7.806483217167376,5.837962542461732,3
158,158,-6.542024529076068,-7.291986559398414,2
159,159,-7.642886347693787,-8.684991693940466,2
160,160,-6.53942963301676,6.960684355059044,3
161,161,-8.912761185736057,7.944195013049381,3
162,162,5.539478711661352,2.2804692048173414,1
