,index,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,X_12,target
0,0.0,0.3287019297958588,0.3765405206511135,0.5154372123426747,0.7235199447331292,0.36316109423504905,0.6410175362433905,0.5585885795724268,0.4865337497020409,0.42694051625949087,0.6697135045511583,0.37254871387897603,0.38120991410579663,3
1,0.002004008016032064,0.40740790667804133,0.3681124266092779,0.8295717663536821,0.5910569048764277,0.5046078764561155,0.5382246154949071,0.39479974192521006,0.18912688325953547,0.4952194691036889,0.5444685644287233,0.47781044475886936,0.47468594276612,2
2,0.004008016032064128,0.6702441737092111,0.18531560985231604,0.8130373135021971,0.2665876934105397,0.34004126176637806,0.5800662400770419,0.4322511867464518,0.5024018266589255,0.6108565681775585,0.542948071608604,0.4136636400558871,0.41722289538858137,4
3,0.0060120240480961915,0.25006477482814826,0.41232959851977324,0.5569830160731578,0.6605094041142039,0.4227911664849283,0.4129991642819193,0.451610149796299,0.33183150775713166,0.35178089514119454,0.4438254393413019,0.569630173543675,0.6802203478389242,0
4,0.008016032064128256,0.14816747327356872,0.7261514005926999,0.6187776043198527,0.6649102286171851,0.6883466588127986,0.6293741807760223,0.4502993213349211,0.14526675837085712,0.5849568874444424,0.6648822976837196,0.7044370282119932,0.29674788353542514,2
5,0.01002004008016032,0.5167370089141935,0.3940953632465096,0.42635037076003063,0.8189927921821516,0.24601762848941366,0.23879261507498745,0.39185880796732864,0.4789495757514001,0.5184421981021851,0.3442109702406714,0.5210200979698947,0.6288216669516837,0
6,0.012024048096192383,0.6596406732449841,0.7557961173442208,0.47622768053020437,0.3298200039234682,0.37766684286279845,0.713222998406537,0.5305695817605703,0.4676468688033718,0.6322479709581673,0.6953281440635237,0.5669692198037554,0.47300477520769496,1
7,0.014028056112224447,0.705837658357866,0.35486571222833657,0.5020580823182289,0.4624108204806884,0.3964999049656574,0.6632470510767576,0.4222969859840077,0.4582840329364176,0.4467635910153775,0.43645375608764236,0.5820709984846428,0.24816242227901358,4
8,0.01603206412825651,0.6726345078069536,0.24123196085818366,0.12641897438848454,0.7428355204949759,0.18059326311451385,0.6569928114938959,0.30190468908890655,0.7145048102271526,0.45392131125707025,0.1593688913716957,0.6380467385514687,0.32589721825956636,3
9,0.018036072144288574,0.6549043518558739,0.43824196347138633,0.3804907963739626,0.14560316988500055,0.4168667124951519,0.4778352453403195,0.34214689656906,0.2587477368054568,0.31361402231897173,0.4001035937212819,0.31386869972697545,0.467429805603777,4
10,0.02004008016032064,0.18764460640533392,0.8182992448669226,0.27771539525263944,0.5476231625867527,0.37533854297242875,0.5732973168359835,0.4950014052578712,0.6154660746900028,0.31279621452889583,0.43725287710864486,0.4176626265375948,0.41221506309285005,4
11,0.022044088176352703,0.4945191576736735,0.6743823836804022,0.5903327131083844,0.4737904439109456,0.2945316840116514,0.634294805222658,0.4438787077826205,0.11244244953560117,0.5233961888897263,0.44608739479313575,0.39907620397178845,0.6686238749123442,0
12,0.024048096192384766,0.2531748908107141,0.4433816748050993,0.7221258709166759,0.6113502240020257,0.5406996850504031,0.6757402383852472,0.50101883932066,0.24892881593706345,0.6730939614028901,0.5721107672838104,0.5090822950633306,0.27930778783079746,2
13,0.026052104208416832,0.5460260279976955,0.5444322842756253,0.6454437246822095,0.6856835478814834,0.23407344400920027,0.7207444749880381,0.6887099321760028,0.71311070004324,0.5571652689660537,0.6638731598533497,0.5466966246736966,0.6106508920809935,3
14,0.028056112224448895,0.5191067931178909,0.2340496590769211,0.350071157021327,0.942088160756404,0.36129739273152084,0.262603627691707,0.4026410641901876,0.4304702766673982,0.6043176147761324,0.3454720377895899,0.4894480114864356,0.6354259156904628,0
15,0.03006012024048096,0.5661952438166524,0.1541794335414442,0.29372570099047823,0.35557722314515894,0.90550546572487,0.5948298195164956,0.2529315395152412,0.2973494997605429,0.6569131837786157,0.401055107988074,0.37620621396598153,0.20240513338329919,2
16,0.03206412825651302,0.5391024432165115,0.10462677369588985,0.7108851167890743,0.794670322341295,0.7467887849651501,0.6039324526693977,0.1468528343498206,0.1711651177257043,0.7126982962146939,0.6176105271557183,0.6152673591610526,0.5162279902129511,2
17,0.03406813627254509,0.9321198125420865,0.30721241868564153,0.7202744376648503,0.5706363266643896,0.29968717988828375,0.8479470908656803,0.44801117993143696,0.6103287483329783,0.5938856149513042,0.5080290878693555,0.6725239278988513,0.04685983875572297,4
18,0.03607214428857715,0.4837308112884796,1.0,0.2815318568469819,0.26295075209925356,0.4060862750604807,0.5291137257026486,0.5774693482877478,0.35135898952819694,0.4385481731868013,0.5932515858757199,0.35581954001590216,0.8582595878794356,2
19,0.038076152304609215,0.22225115963240472,0.4638352437237703,0.330404672960179,0.4285130147572715,0.6766130258250784,0.6525075151427718,0.535603564470326,0.44649835208590577,0.5334379133467221,0.7995909005453866,0.40428754577476667,0.3327191650671918,3
20,0.04008016032064128,0.25477085502902524,0.1815889895326382,0.4385375464530892,0.7933548838513831,0.8134928429260461,0.6675657032442761,0.2971818873082245,0.39099241271054014,0.7878662123318856,0.6360422491259784,0.6722701548994294,0.15877829575644387,2
21,0.04208416833667334,0.40951016702772663,0.3271639952926353,0.6154543870876097,0.5019726704639723,0.5682751141455651,0.4799816205952146,0.2717620436813952,0.17827118195933278,0.49892673890169514,0.405413549718847,0.37825147036993056,0.4276344298775773,2
22,0.044088176352705406,0.3353326888196181,0.25240124834424443,0.8736482417245244,0.7366213574619658,0.5495462870784373,0.5230090558366153,0.5951409620715447,0.646411931901909,0.7224575169377189,0.7943010634734206,0.5746422307457447,0.4552714919636459,2
23,0.04609218436873747,0.38051044145939394,0.5569864690929384,0.37286964514648335,0.47210070322446107,0.6451204730813249,0.5580504441867655,0.5967057550367001,0.5643378568212785,0.5119496487191868,0.5521750960249541,0.7071478038256394,0.635003263758662,1
24,0.04809619238476953,0.31511217696051513,0.47426820366358924,0.395696022435869,0.6497141586501806,0.6991979894609006,0.5548728438203271,0.49434286536981337,0.4758073478034214,0.4708282729899881,0.5484265799063189,0.44784184293068874,0.46304762126584853,3
25,0.0501002004008016,0.35484625725221747,0.48171722934675193,0.346087438895215,0.5714589870063606,0.35269142155951494,0.5778994978138281,0.6422679835117857,0.35371161908663645,0.6299076915083743,0.5282397783811704,0.36886750938678825,0.5407100596924652,3
26,0.052104208416833664,0.09652062847984999,0.5029888814799115,0.5054285997073519,0.7583300251826401,0.38563667220086195,0.8573730443189131,0.42862506280738305,0.2621769982569261,0.745232295527926,0.7318568449553576,0.44485028980154084,0.31610571343574556,2
27,0.05410821643286573,0.4691274670059058,0.12061284981283404,0.537114164320972,0.4531708057357604,0.8345289956908595,0.4063885627205275,0.6310977838976062,0.7414026082336133,0.5483808053450018,0.5267061893298584,0.6720588757849519,0.31244078724781443,2
28,0.05611222444889779,0.5873880554907221,0.6627755007119712,0.40140843895804046,0.6091698558563764,0.4639509666315036,0.4725337708627192,0.5425412354910704,0.4198232878713861,0.5052236669657172,0.8429063405150065,0.7657250152882253,0.6309477205056734,1
29,0.058116232464929855,0.3499684347787703,0.28542057963672085,0.6271120609182099,0.4956167391135525,0.7998477973407727,0.4480569626100524,0.5294551688637555,0.4297240822599975,0.6344155284373224,0.6402483281362362,0.44854078568182154,0.2680631755157997,2
30,0.06012024048096192,0.4743891487903437,0.4239712524419047,0.31334249422530336,0.435596174615169,0.6854158501398755,0.2895498683803617,0.6322831413844047,0.8801461543098386,0.369537991070085,0.6434876331157902,0.6500818550464462,0.6613803639762644,1
31,0.06212424849699398,0.270556326016241,0.5277752064959601,0.5131288921124129,0.5425362680821249,0.43345469897200983,0.6825144504674276,0.5836481239367035,0.34694096251362394,0.4594848705926198,0.7319518278257154,0.3954797574474222,0.3664252216918926,2
32,0.06412825651302605,0.3092226944231421,0.5047942464271645,0.5416674262811554,0.3179943878355789,0.6507531081695096,0.40510351217898927,0.508727471652497,0.34321049141066196,0.4528015204361125,0.3649257051467837,0.6436448776444024,0.858411335977044,0
33,0.06613226452905811,0.5222010360027997,0.21423895579640723,0.6258643949173843,0.7740992042644543,0.48689187585919264,0.39635551899906746,0.7276398713724821,0.6714523725810997,0.34555644318432555,0.7132640905327454,0.503992968497841,0.7072743032499721,0
34,0.06813627254509018,0.5734929425340967,0.45437194633298944,0.5168306167743897,0.4391959566648145,0.37506244537616507,0.3272772278138341,0.4775147062300549,0.25695963191910476,0.4803409783923123,0.29944739369676365,0.45196835762588405,0.6165126373866814,0
35,0.07014028056112225,0.2505818175723304,0.36429817448487684,0.7633401871275652,0.7024730320981812,0.692134510205273,0.4959382197099994,0.655332663542616,0.518631485483273,0.5740824978372121,0.8046449961610327,0.7140002828054718,0.4374234344756179,2
36,0.0721442885771543,0.41612966038895344,0.40897437435436784,0.47154530983547377,0.5463031233958152,0.38066071783077693,0.5422457428686632,0.657504308395732,0.4948491734202005,0.4754505338461019,0.4660318235135151,0.5941438168592582,0.3847269342257036,4
37,0.07414829659318636,0.6566240760510418,0.44285205035091274,0.6133269307959848,0.34415028575470086,0.5107509053624572,0.6583580418097359,0.5857534938965793,0.26970465993173254,0.42286556506809525,0.49973680955125843,0.49297049038938046,0.44052063062122965,4
38,0.07615230460921843,0.6277557040332091,0.41534299012521836,0.4545988072698579,0.5586952886937879,0.27440626534430074,0.4501485590209265,0.3378854777509132,0.629122592215044,0.4559998164760227,0.33606301431977714,0.6067155244104492,0.18030468820421125,4
39,0.0781563126252505,0.8159018154172124,0.6117886775738305,0.5909005486060863,0.25206822866737566,0.622969918895015,0.6054192404764949,0.736772524225034,0.4289958063374885,0.5888104265113416,0.29410207245974923,0.5395801135634918,0.3974485945647941,0
40,0.08016032064128256,0.46341488632476824,0.3199483160017332,0.47133486222773663,0.824777629273413,0.31648217845586946,0.5277135186348562,0.4831040407311742,0.5427459277845063,0.2803378902505694,0.4812870640325478,0.6901549083777432,0.4755908994192547,3
41,0.08216432865731463,0.3885512412721067,0.5201270622202462,0.5813001612288448,0.4182130104173986,0.27272364265396176,0.6037355819333823,0.48534023867827025,0.7141236798687831,0.3517605313857669,0.39714668052669766,0.28879599554621005,0.49028070107487964,4
42,0.08416833667334668,0.45745266532181883,0.28636839196965347,0.2902303131949896,0.6541048177684758,0.25193054461255027,0.394046524196212,0.4460096356960791,0.43191795625443746,0.39489311700261714,0.49786871104405234,0.3592196428047632,0.5880021471051458,0
43,0.08617234468937875,0.5391168220160325,0.6240642617132485,0.4520606179589142,0.5814461326853402,0.44378760890416424,0.34657628820988107,0.6489212647908608,0.4437672687478561,0.36256681319771966,0.8440619431928158,0.7128471759215106,0.5974664729705009,1
44,0.08817635270541081,0.4218835836092247,0.37231580637411466,0.3755042916083253,0.5447654453444648,0.33256948563008304,0.7313039427598181,0.709715010322393,0.7096408829503194,0.5705781773142263,0.5792106152408163,0.626251790116123,0.4843258519625351,3
45,0.09018036072144288,0.4138710555190412,0.49465956730956223,0.37690397597354086,0.583203221342124,0.29018121718471834,0.6616148856495307,0.4578038046056346,0.5676153761759684,0.591209433824321,0.47180750333283783,0.5285583713698216,0.4331554288325418,0
46,0.09218436873747494,0.6174982356844851,0.3918220717549163,0.5439678842389526,0.7768812954326161,0.7089830954395223,0.3398214446694076,0.6072577424606082,0.48028936507712405,0.4824033677484001,0.1907082325372626,0.6273274377054231,0.6766916070604602,0
47,0.09418837675350701,0.41009104768774773,0.17734203535112997,0.7252952722155894,0.5026287490879694,0.10653245833043373,0.656891260033597,0.5914911590022014,0.6083505014813968,0.6748335408016932,0.5927383533002066,0.7115749585080331,0.44996844129303576,4
