,index,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,target
0,0,1.818321871902075,0.5137395644452002,-0.8678194857036547,-0.45105688581526815,0.3455742445807749,0.763045784980334,-0.2585807559942179,-0.37841434774711624,-0.3535194651000897,1
1,1,-0.7321915693561689,1.4939799556702784,-0.019799088333761095,-2.676139355070559,1.219261646296871,1.3058686526107444,-1.638139095386021,2.022466848250833,2.2636440078563487,1
2,2,-0.5254643973193827,-0.35301055796239367,0.5213654526617775,-4.418352849859573,0.9752020415142238,-3.5628837360267065,1.9063107120769822,0.2951773750383998,2.104918006950326,1
3,3,0.9985263827813431,-0.1965211553007986,0.9535884537668802,1.7750225223176779,1.2150216636579458,1.6363561774531457,-1.8030590076261528,0.834054544993766,-1.5465300578335204,1
4,4,2.8715426847028986,1.0379961676394747,-0.23282632645203405,1.9339181702557693,2.0876446890898572,2.4929771255760365,-5.517953429868263,0.8946935238686093,-0.3160792872987712,1
5,5,1.5548068968849198,-1.3733947198753587,-1.2436292519627428,-0.07195517119768402,1.2889200488915897,-1.1429512996877518,0.7658743975556459,-0.4535400509410372,-1.773432955594946,0
6,6,1.4135027255268189,1.0287898827494364,-2.1286813149897448,-2.3052075103145517,1.1129447013286347,-1.092694266437714,0.45522790488246323,-0.21153796998409446,1.1950674046322611,1
7,7,3.300350715308783,2.2643810954309282,-1.8124440941508526,-5.174554921068932,3.8046472793476087,-0.9169357607313535,-0.5534305956107469,1.3468806353192915,4.104180272429431,1
8,8,-0.7720246081352198,-4.165404174045875,-2.975650854396439,2.460264374067698,1.4718102486958635,1.917491249556297,1.5891225583621016,-0.6705509000879246,-3.469008608777424,0
9,9,3.849596466130299,1.6182271587176236,-0.2502557598381453,-1.3685468675908177,1.6032732835586665,0.2013504344788506,-1.9911529546249769,-1.7075513339765922,0.671845410772753,1
10,10,3.8198137286777993,0.42899848846226374,-0.453087948383342,1.6965042478892438,1.0084626998329298,3.691624713119709,-2.753799663998203,0.8279663960128303,-0.7921776034778159,1
11,11,1.249629339734452,2.5462864427159855,1.2418694359168616,-0.7008837700279988,2.4903777333319024,1.481955576306087,2.37696910240835,-3.584241952781557,-0.16953089446405678,0
12,12,1.6429178499990105,-1.8041595757881135,-1.1174234764158388,2.4435632040224795,-1.096488025200888,-1.5847874946635945,3.9338898981534496,-2.017392681749196,-5.253644053785256,0
13,13,3.5211459702194468,-1.5780830529203178,-0.01635533822726798,1.6759237511179255,0.8066503594412856,-3.8383163794392168,1.3743961091852457,-1.3528151099409882,-3.7304679530060234,0
14,14,-0.8565690680518105,-1.0154237525615686,-0.15993116549745912,1.619430218999962,1.338047328978861,2.40897252051364,3.3332072322575623,-2.5674145568869102,-2.4274745228441224,0
15,15,0.6283255832658643,-2.0604374281450144,-0.8045128429269479,0.5698836284084274,-0.3226027501515394,-2.5324262354299116,1.2211026328769692,0.818087361072201,-1.2079651605642876,0
16,16,0.7802139176070022,-2.5874138612745603,-3.786628491890084,0.5598411972051013,-0.08475375599252422,-1.4778095818743753,-1.183517648817023,-0.3355447766416433,1.33364235489115,0
17,17,1.2971155081098678,-0.47303112462004937,1.2046525807670925,-2.5397197271139924,1.6784263368589445,-2.734498026320966,1.3225518089547874,-0.9505893877397875,0.23022559173432133,1
18,18,1.157379110220529,1.1803838584203938,-0.07291306188469193,-1.744763695635537,2.786624873889769,0.3144535737126436,-2.35788242007495,1.453325280589998,0.3773486557278366,1
19,19,0.1706253332998271,-3.860769281558777,-2.5486621626885944,2.3625107753140924,-0.25691058932821154,-1.054696016965226,1.4457877773865997,0.03548441191252549,-3.1636618722745733,0
20,20,0.18843106435983004,2.3218251108122114,-1.4400970349791289,0.5539657548978079,-1.5807446326684156,4.745187046859014,-2.899381745366875,-0.3836216453970538,0.8326606691457281,1
21,21,0.22250681280124818,-1.8743799449815932,-2.3762420574455576,1.5993117221948239,0.4690439164997925,-0.598254489306494,0.650319624325421,-0.3211297108278002,-0.8737011936476448,0
22,22,1.9634659663288037,1.1121803631874005,-2.7542109446884724,-2.0174595961927495,-0.570833607369823,-2.0261588306823746,1.4147653364371584,0.8171636241973688,-1.0397088952149103,0
23,23,1.6591093896357778,-2.5191211243014124,-0.921406808428989,2.1699767273389,-0.3226282187559557,-2.3048515961477025,1.339196468065511,-2.1124089580922574,-1.8012887950408327,0
24,24,2.1369377954167224,-0.8687372107014242,1.3310890377130762,-2.454455993989921,1.9290715686076654,-1.5437038656035522,0.6958967613426144,0.2599298989719271,0.5719020732081168,1
25,25,0.7665320140403723,0.09018564470993462,-1.0474564898306546,-0.28665783521307797,-0.7569662850737444,1.339577853459788,1.4576547296630786,0.7540124633067635,0.8830680247643655,1
26,26,0.85302510857093,0.08954835016294926,-1.389417664713836,3.6259379098983517,-2.069796917088083,6.11660419245979,-2.197825558780629,1.257159781069973,-1.8776877610854066,1
27,27,-2.412813370286284,-0.8255302087023644,0.8084131246225208,-0.892584176179929,-0.03162852883124123,0.44578091524106045,-0.0010344946263327603,2.583841462915273,-0.03201787037395065,1
28,28,-1.3312795801257766,-3.0991443471315643,-2.5673029323250254,2.1776461390155646,0.17005195597614509,-0.7293095123575106,0.4461579109843278,1.9967869274778733,0.022335401691609746,0
29,29,1.6527452898989758,-2.6551917835462437,2.038060115797535,2.343812347269701,-2.0110198689146723,-0.29854584730519207,0.587007426833803,-3.0849496143594255,-4.180690425966271,1
30,30,1.7092328130356522,1.0185083947763767,-2.229130144209297,0.7807616400609284,-0.8896834668419447,-0.03370140560557877,3.833315022701248,-2.935459165353669,-3.7330184024744026,0
31,31,-3.357371447119986,0.7401125681955361,-1.7836974034941946,-3.531740353791304,0.2141300978201487,-0.9955890188010619,2.5391468993421347,3.073681005619394,3.1727928403530443,1
32,32,0.7986849205240303,1.8181771138741878,-2.108086758289445,-1.2732159471507767,0.9157794159504641,0.8778417770822728,-0.2072777215721744,1.0981721787568206,2.0157267851456977,1
33,33,-0.6276635488313129,0.9944451469751244,0.9707912612444027,-1.1962498551787812,0.3917461690746443,2.2652366682937664,-3.503212350638195,0.7658633610680065,1.3899944320414124,1
34,34,1.2257934894109854,0.9295936893206856,-0.5641370031847732,-3.775608079839579,0.9551651792188509,-0.2703577470672247,1.5940266445829816,0.30143263171153145,2.5977210303733553,1
35,35,1.796839103275382,2.023734586560681,-1.3227166742512841,-0.42998538231585615,0.8299428691640724,1.0480600878552708,-0.13599654582745713,-0.14603003599634046,1.7692317316085688,1
36,36,2.7618451824157715,5.643010945882624,0.6884773096425449,-2.6749159458411875,1.7026755578288122,0.1334740728692274,1.9847008866729343,-4.365862074044797,1.4007317353024313,0
37,37,0.4354952817580501,0.22275787266556435,-0.7552053705913854,-0.2572100587186311,1.1625515466484877,0.3077503461446057,-0.4743478524731939,1.2190202393317087,-0.2040423203250552,1
38,38,1.072426068355544,-1.8624043274317619,2.077773640730824,2.5611915936558267,1.190572357239788,-2.524310723020032,0.43579136334447277,-2.965835919136625,0.9270956615390802,0
39,39,1.8928694077502057,-3.1567432869986747,-1.0664345958434704,1.4200376774205283,0.9346006595013413,-2.3460159532006784,-0.26731805553017574,-1.5705112074131478,-0.9723488203906674,0
40,40,-0.457840831101598,-5.298100773224729,0.570764966084621,3.6079953692265843,0.7462192205245796,-3.0929158212061374,1.3145559237617657,2.334391743311791,-3.1678075914321857,0
41,41,1.1276125847615877,-3.591350916968286,-3.7099643901848176,1.9392249930968992,2.4265590202668053,0.373354875874639,-1.1397770755092433,-1.439915338395761,-1.674640225143992,0
42,42,-0.6733696154202373,1.2897031353582076,-2.8663453890087203,-0.8229166983037697,0.014842709455045622,0.9542050396627891,0.9897378729715829,3.251623538347208,2.7094558560648445,1
43,43,2.3147537310022406,1.516058445432789,0.26172173981763547,-4.853923392469825,2.459791244210982,-2.134036236063453,1.1278822602653986,0.23972978610526152,4.411198199792743,1
44,44,1.412812140865441,-0.9765695113381742,-1.4273069168591883,-0.12868880304104935,0.6390713329963411,-1.2315958034144825,1.878963437460241,0.5759260473347454,-2.293408961797482,0
45,45,0.8635346103022914,0.9632911022427639,-1.676759240070616,0.9666531708594367,0.4452815094228356,-0.37212422027759273,1.6091932353333749,-1.3774833422000912,0.14292909152326172,0
46,46,1.7845648501268188,0.041298368337170155,-2.9778163885459676,-0.4019982002775204,1.6612060119482597,0.039262417725838716,-0.9745775466303301,-2.581325432212627,1.307721757784647,0
47,47,1.7677472419722147,1.082035984412516,-1.2941150666530716,-2.0425473312185103,0.1640414675544647,-0.1741032301608736,1.6620554723046195,-1.7642100889234094,0.15238555541704557,1
48,48,3.6423275935703887,-2.496879881675725,1.7963312071490392,-0.48347781230157194,0.8636919545487263,-0.4011458865313957,0.1309284591654143,-1.5091162962814355,-2.895300451992626,1
49,49,2.680939045870463,1.0739229755058841,-3.5749323224314553,-0.2100993248078561,-0.008890307425635013,0.6499070882919585,1.4978246973185523,0.9269074749898967,1.3417769947184448,1
50,50,3.085649605021316,2.7925185216071466,1.918625336503732,0.3139842852554985,0.9313010518853148,-2.1290961513074276,2.3492192984348312,-4.387601044258766,-0.34250073340651666,0
51,51,-0.6715484633716495,0.18102717923078426,-3.394074781764607,1.0912722744159578,1.2792974110619961,3.1178636748318285,1.8161541135241182,-1.9950499736722707,-0.576282184067171,0
52,52,-0.132021605190481,2.845201905298315,-3.1636097908707814,-3.7119668958534384,-0.6957479208347501,0.792075995584683,0.6546462804122373,-0.27184079480207823,2.4633659776424635,1
53,53,1.81714637742337,0.6248970430956273,-0.9669195464475284,-0.388191731322828,3.0446130337642927,0.7594741300391756,0.8020068009989126,-2.160446937774481,-2.038399592423227,0
54,54,-1.2566276622761787,0.6340337533378504,-2.037046240438145,0.7922742821120852,-0.3955460205187491,2.669221108032786,-0.0016454127290211895,1.8534714258788094,-0.9104615095658517,1
55,55,-0.3456559316378023,1.1211991070085423,2.5467928649657288,1.6994868539652064,2.0098969864152343,-1.1328825867015178,1.1377042890486302,-1.0037273055405218,2.4046472534325005,0
56,56,1.3206058874814803,2.7870194797148695,1.5503659638070277,0.4468845241377575,0.8119086557648179,-1.0807025611266594,2.632053384857807,-2.0919878409924255,0.9265107651936486,0
57,57,2.443651625735596,-2.9207027310870197,0.6621720288932011,3.704277525709747,-0.5098356838107865,-4.777978333110067,2.064191399429771,-1.2841341144174057,-3.760762200263175,0
58,58,1.1100434742167316,1.4858888218943265,-1.604320849850387,-3.73979364153099,0.40608450045247557,1.2447804650557608,0.24151313287023424,0.7209229983646188,2.8194374383788636,1
59,59,3.673042716719232,1.3915116476644669,-0.3632540105315738,-2.310720147283771,3.1298227402764662,-0.3168239116647362,-2.0235775642729794,-0.10960661142354278,1.2977149832721646,1
60,60,-0.11470684186950941,0.052683068535339994,0.67863656871976,-2.1222969518427934,-0.4483410592630481,0.40922855441181916,1.345839411074385,-0.02437900064942844,1.6564342222192792,1
61,61,3.8206383183321053,2.822952421621304,-2.2792554826085576,-4.603362245505149,1.4801406946651336,0.33379855169910755,0.8582980858558745,-3.2364545117959187,-0.9460563604552393,0
62,62,-0.9523834722719255,0.6368789623893425,-0.2011406310030649,-0.43868800612472403,3.619064626813772,2.8672979688661573,1.7389739073304689,0.003921357616563759,-1.055430237209838,0
63,63,-0.5167311144672948,2.797063825880122,-2.6690746862316104,-4.8742009707407465,0.34387999020707893,0.7026194421625,1.1802126969289874,2.0935142142094323,5.4272066075434,1
64,64,3.189382361546398,-0.7973648642690558,0.1120103450939165,0.018131077798263506,-0.3407409470973548,-0.6209150706280775,0.2218059903087135,-2.5560247677997707,-0.9365497559825806,1
65,65,-0.3571462854904446,-3.9630968969957667,-6.407676988684261,1.2510085025914925,-1.145769551951557,-0.8710627021963033,-0.13056078297477192,2.7413618450805584,-1.0948301941107483,0
66,66,0.6568274744405567,1.3532791947369687,-2.404877058037503,-2.920569411682833,-0.7067512112556176,0.9602929798039306,2.5915156234937022,0.7138146474423113,2.5486568320252436,1
67,67,0.03303670082129073,-0.6113503973546903,0.697122482129652,-0.6329783667690803,-0.11364825616799124,1.4395189512679019,-0.8983582672956958,1.9658975663304439,1.0925328943068833,1
68,68,-1.5552083034223787,-0.2956323099060071,0.9573404655659743,2.410418071708462,1.0116852382313066,0.10081021432805115,2.3776591950579786,-0.13281467394881263,0.6176488997465532,0
69,69,1.9991707648903816,0.9376945471271418,0.9567464025808345,0.5122073837899742,0.520389814157691,-2.081243941907622,2.4950977939289105,-1.7907559421834427,-1.5510838411172663,0
70,70,1.1764169043206776,1.9615586208697726,-0.665439706920721,-5.264483955422514,2.258036566458247,-0.13846075940446845,-1.179696256358345,1.5596705604454406,4.054054737322721,1
71,71,2.1612856709098143,2.0820963672448665,-3.056837794682976,-3.378899452829145,3.3014784430529365,-0.6417941374837146,-1.0824168055226164,2.2566790390527642,2.7860905973751975,1
72,72,4.820634336524876,1.2776904581536375,4.783792270898009,-0.32854431729287437,4.02778925545062,-2.403386923046773,0.5055166334809924,-7.10522067138454,-1.0887309437479864,0
73,73,1.0554402719351503,1.1924734688521559,-1.0348147124511586,0.16780768623339815,0.646318311898447,1.4360146629796604,-1.8160455372949489,0.5470785299688184,-0.34277584609440304,1
74,74,-1.4897809310232604,1.3842093490020253,-0.4857023098730544,-3.4660450051460394,1.7956543701967118,0.8503991410965709,-1.5423973840674154,2.7975884044837187,2.7670800206645696,1
75,75,1.8799641108777165,-0.5645837295527614,-1.9879246152263703,-0.706700538446265,1.0236451021353938,1.5520525321748928,2.3539422578695453,-4.118464358190272,-3.400906266632638,0
76,76,1.0032949192890324,2.7798349277499055,-3.7439871673582865,-2.4260177346570426,1.3029194146073317,1.5421672468383694,0.12391146491790517,1.9348402303224232,2.5119119418444313,1
77,77,1.7140556823568263,0.9272393126378622,4.003254659819204,1.5659553396367425,2.401670773838326,-2.560640514155789,0.7899707713667942,-3.196058718568349,2.1279420277416,0
78,78,-0.277145383281737,0.761328894906361,-2.546694934268765,-0.1835297740563917,-2.397654550523725,3.5601783567117073,0.25002979301270956,0.8055372654582711,0.3697700244294304,1
79,79,1.8332009213078915,-4.039275183817111,1.614787226307671,3.1596050217975,1.751013399926399,-1.97698334468057,1.239396484907959,-3.126901459158716,-3.7297489334281897,0
80,80,4.094977047230094,0.7004451274542679,-0.5085705604766173,2.0343528452109485,3.6150459469712857,0.5153156621263474,-4.2371957848273825,1.3823703040381454,-0.6963788146774783,1
