,index,X_1,X_2,X_3,target
0,0.0,0.6284600270546833,0.2468776732602629,0.14388927349845387,1
1,0.02040816326530612,0.5451935687764081,0.7496664190424585,0.37188593770861655,1
2,0.04081632653061224,0.6348746908072059,0.8454728959124771,0.33201090338510436,1
3,0.061224489795918366,0.7955444429253214,0.47492868197295945,0.4510162898067456,1
4,0.08163265306122448,0.43723269292512423,0.471657158307187,0.402251128566507,0
5,0.1020408163265306,0.5786392884433058,0.4550966582855387,0.4681724344511232,0
6,0.12244897959183673,0.7231781732813156,0.5955882401567139,0.353587489737079,1
7,0.14285714285714285,0.0,0.7257908924320197,0.3570841143447245,0
8,0.16326530612244897,1.0,0.2290705573570112,0.4822625301459955,0
9,0.18367346938775508,0.7047683702848493,0.8786043420849641,0.4707632613321826,1
10,0.2040816326530612,0.5947040888188566,0.8243995706898641,0.5854065500816231,1
11,0.22448979591836732,0.7616842533383291,1.0,0.4144274596308476,1
12,0.24489795918367346,0.9258704031206011,0.4373537832382001,0.4736630676880659,1
13,0.26530612244897955,0.6227970152700102,0.24598271287563073,0.3864876384677609,1
14,0.2857142857142857,0.43132387341571826,0.508411090888825,0.7648250284364739,0
15,0.3061224489795918,0.836000072155993,0.0,0.17721589024399037,1
16,0.32653061224489793,0.6324862854843473,0.5181832821274076,0.3589806623693857,1
17,0.3469387755102041,0.5762803951517383,0.47956005240603833,0.3454258292506033,0
18,0.36734693877551017,0.41925185705730317,0.47881745107140306,0.7375911050418069,0
19,0.3877551020408163,0.8153135527596498,0.8876686012337012,0.6570560399998066,1
20,0.4081632653061224,0.2895620539459123,0.5882792148887754,0.0,0
21,0.42857142857142855,0.30191990684806136,0.6277971073244808,0.8835110222514284,0
22,0.44897959183673464,0.5080153574159936,0.5678035371138818,0.2674749466504389,1
23,0.4693877551020408,0.12083319184532132,0.5882108330342506,0.08422609239353696,0
24,0.4897959183673469,0.7019520966934001,0.17665299620586455,0.5327554290363723,1
25,0.5102040816326531,0.6951553277332803,0.38342729577172896,0.5501798815639847,1
26,0.5306122448979591,0.7038552921149697,0.6040665960109916,0.5434477852654219,1
27,0.5510204081632653,0.5479661470564412,0.26085198611099863,0.5353788211400988,1
28,0.5714285714285714,0.2058889603466164,0.6448192365592349,0.396939821292222,0
29,0.5918367346938775,0.2641448257435262,0.6223978235597067,0.6282631823083467,0
30,0.6122448979591836,0.8933599735941982,0.22857919642337193,0.16409465143251406,1
31,0.6326530612244897,0.7090522018898674,0.44668056945919454,0.4365651303638138,1
32,0.6530612244897959,0.22678234086534793,0.5597526185505419,0.5608736277470066,0
33,0.673469387755102,0.6784474398304275,0.7778834758364397,0.42749630550281353,1
34,0.6938775510204082,0.7783858590362356,0.5973932468059209,0.32644925600008323,1
35,0.7142857142857142,0.13891199374634433,0.6260834202293477,0.14189876454187744,0
36,0.7346938775510203,0.01700051601424657,0.7157529439306172,0.24952140263412426,0
37,0.7551020408163265,0.792789041721212,0.2879436004380197,0.30574781382813176,0
38,0.7755102040816326,0.7801964914136186,0.35309699940440464,0.7253384180788074,0
39,0.7959183673469387,0.5726189139477096,0.44751888610207907,0.15012419617058959,0
40,0.8163265306122448,0.465544867025266,0.4446895944672692,0.5879335902660248,0
41,0.836734693877551,0.11858296806546625,0.5490622826094117,0.2174364445360512,0
42,0.8571428571428571,0.7854393659081409,0.38342173491633336,0.7494360096644048,0
43,0.8775510204081632,0.5516878072882591,0.7510414477413481,0.6340451030434985,1
44,0.8979591836734693,0.6913101593198753,0.38746171474581725,0.7521653384738587,0
45,0.9183673469387754,0.23464385528676335,0.6020395573620922,0.5431119771185796,0
46,0.9387755102040816,0.46858022916175845,0.4060099197260917,1.0,0
47,0.9591836734693877,0.36486363625577983,0.5193537155120447,0.4851597495774894,0
48,0.9795918367346939,0.8842776118560285,0.2609229922957015,0.5488226217849187,1
49,0.9999999999999999,0.5845407859012897,0.9726322487531862,0.35763742208276444,1
