,index,X_1,X_2,X_3,X_4,X_5,target
0,0,1.5390527457632874,0.38876138980427455,1.0597998336554986,-1.6232172687042015,0.848843989038446,1
1,1,-2.091053094793744,1.4207954056851682,-1.3649309864607946,0.12052195292512868,0.6025929576360649,0
2,2,-0.43640560167529485,4.071279616877262,-0.30834026993638064,-1.6864186537329973,3.600293566206917,1
3,3,1.70468416679626,-0.03811789664225995,1.4883387110367892,-0.9658106156407943,0.7607480931722295,1
4,4,-0.26504589815804014,1.7943791143320507,0.10105647370073079,-0.5470930026112539,2.8376188997229193,1
5,5,-0.7447784083291353,4.157440548449727,0.017520264629835247,-1.7383282059498444,2.2676184996729223,1
6,6,1.3041650294273435,2.129288106825527,-0.18299178513262038,1.2140382145947612,0.7325844656525541,0
7,7,2.1630332528868834,0.0757273184308912,-2.3811138730758605,-0.9061672484662562,2.5538060682186474,0
8,8,-0.23418870025169758,2.0842307351201663,0.0073094177994854626,1.889678706122551,-0.2025628487922757,0
9,9,1.242376925613013,1.1832442706038022,-0.8342193365816348,1.1211355218400825,1.1164741101241469,0
10,10,3.998698371508666,1.060880301986574,-0.6992619994423125,0.7520819044989593,1.12346469251335,0
11,11,-0.8619832883358325,3.247665200147425,0.3106357269261364,1.1285649264375122,-0.5620667458487818,0
12,12,1.5819382397337012,-1.2958926857884006,1.844750310173381,-0.9051927100219317,-1.4310163491259629,1
13,13,0.18957785190606324,0.8581472159109982,1.0417900275886283,-0.5220707251439501,1.069320387589497,1
14,14,3.7169641860278353,0.028699091467913607,-1.281771729100377,1.0757789195956424,1.4998531723906432,0
15,15,-2.509905755478562,-0.9133931824956396,-1.3879538238921003,3.3096913828022836,0.19414748936698767,0
16,16,3.85333328888503,-0.01255663703523413,-1.7726195590568703,0.5685714533933657,2.7558716316090655,0
17,17,1.543287875974384,0.6268548566805001,1.1575381721458924,-0.40330860641831434,1.0848173487000612,1
18,18,1.3690396432923884,-0.03507620545834733,1.5042557461839856,-2.03549868657627,-0.7632124301974328,1
19,19,1.5078646960560174,-0.25521958721823523,0.6893519503185022,-1.5020019382865795,0.7209445443966692,1
20,20,1.2857407433129429,0.8137271943719656,-1.3605144849902073,0.31754988793616834,1.3668240939577154,0
21,21,1.4601224300836875,0.8472923449890482,1.1607088148510996,-0.540714902946049,1.2164594157101942,1
22,22,2.566688762896697,1.0304781154870235,-0.40840875565876855,1.7091576471435213,0.31240745394608027,0
23,23,0.742190857498108,1.1332457501254642,0.7907200569233019,-0.8533158067677011,0.10831723756090894,1
24,24,2.1557158482868717,-0.8716014369482499,2.445258561427203,-0.45923581133509117,-1.027875220426861,1
25,25,2.3585206870097277,0.9376806600607882,1.791232862703881,-0.9393870432235818,0.1561768699611351,1
26,26,2.0788950803246076,1.1750552036012332,-0.9640284073903171,1.231766266387422,1.586995773136569,0
27,27,0.06737378067638633,2.3252604278138422,0.01233528020094976,-2.1280122744206142,3.6756174664496797,1
28,28,0.7521841787319843,-1.000623692063476,-1.898446917044707,2.158545787121577,0.9721448444072035,0
29,29,0.17310789316328767,1.5657052244465106,1.1939056854847623,1.2557878650403125,1.2986929559663596,1
30,30,1.0389152358490272,0.7889858869586339,1.197086138813441,-0.34347028407756697,0.5311623194653544,1
31,31,0.4400989924137505,3.3501190898759394,0.03514533401304809,-1.4936921950218034,2.346809768563105,1
32,32,1.9916638305515977,0.7084245473440097,-1.298452394202306,0.8603170908657506,2.1711695154564623,0
33,33,0.38541096178770884,1.2168691688930362,-1.3277280717968596,0.8900701458666214,2.129514332693338,0
34,34,0.45880436815986647,0.22836402046945292,0.345182627149629,-0.23405856789508328,2.0355844889453474,1
35,35,0.5439034626479939,0.8968604855384444,-0.7977047722684463,1.215068008606009,-0.029109061661693802,0
36,36,-0.023046266909562796,1.9807634722239889,0.5931358786312069,0.5418313759246078,2.2453151616745757,1
37,37,-0.13010212305278923,0.05612752853491221,-1.6928557851873534,1.2881134403845569,1.7933780521871179,0
38,38,2.710791292024565,0.566572847547405,-0.8989478617634078,1.7218215596782631,1.5816272928599182,0
39,39,-0.8451446669716887,1.1685924006475377,-0.5935540411653764,2.0248436405154617,0.049144164161048276,0
40,40,0.9824456930616967,2.284834957925229,0.2067135581024444,1.5549516050446863,-0.2252445362104143,0
41,41,-0.697530875071604,-1.020787907803825,-1.6886182545412964,2.3935694662763405,0.6502765022886445,0
42,42,0.7108952211793251,0.250159433478486,0.8946467962846805,-0.03195006846293924,1.5831473136395822,1
43,43,0.4564968256142631,1.1931219177085808,0.8329156498067509,0.10046328795230308,1.1542664326454029,1
44,44,0.6308896510545113,1.254556960366274,-0.6108993910194652,2.279093407350925,1.3880720780845994,0
45,45,1.2083706526726754,1.2422229950045947,1.6052354666166635,-1.8936329299404189,-0.8947599235000454,1
46,46,2.534865523299744,-1.3303731681680913,2.106584072128526,-1.664020815125564,-1.3007726035886544,1
47,47,0.48198552660203575,1.8360057116958401,0.8580581575587345,0.37316378583261933,2.8738706479990186,1
48,48,0.8701204836712257,2.7650648584099096,1.4574433985568822,-0.047605196496339874,2.47443304028576,1
49,49,-0.6117899602937191,0.8669144974609133,0.03305567479246374,-2.3923057196197828,-0.15782029522680463,1
50,50,-0.7784155792302001,3.4686331428083785,-0.8124983953003675,-1.06542207195512,5.10185713288848,1
51,51,-1.336360554695263,3.2890384243254527,0.09041045625854505,0.6105559683824369,0.054568128375459435,0
52,52,-0.9772471888591026,-0.07531865306266239,-1.7973698609793374,1.4416677473767177,1.727707277455085,0
53,53,0.4718257289669241,1.871386276988775,-0.8466701357740053,-0.5410306921269625,-0.05136550618245961,0
54,54,2.3127458770479787,-0.6131844946471376,2.2563585721998214,-0.08619459065195867,-1.844494981752535,1
55,55,2.3246639847052557,3.8231481375910663,0.22025880022826372,-0.1004262151690547,1.160850307155024,0
56,56,-0.8125688981833188,3.433195608525651,-0.29784674543495626,-2.3689919152209273,2.092470894527917,1
