,index,X_1,X_2,X_3,X_4,X_5,X_6,target
0,0,-1.8212618823241729,-0.288155378754271,2.0007206262378725,-0.983316698041663,-1.5679407703390793,1.8862852245029942,3
1,1,-0.7622640486561676,1.5117368868268155,-1.2772088229834182,-0.4265854535164004,0.661713717520904,-0.6832905171399428,1
2,2,-0.6951105725807436,-0.044693931827419764,0.3999849845241078,0.9491181770523096,-3.4438589850662003,1.9295598911479073,3
3,3,-1.4082124630818387,-1.1041800235816517,0.7060542817723257,-0.1609199251078134,-1.4893306101875299,-1.5436166200755546,2
4,4,-0.35135515805356843,2.835792662756911,0.6127389261680571,2.6351510171095454,0.15004340599935984,1.1034646188675272,1
5,5,-1.3280632106670862,2.7816569318716384,-0.4952815664648065,0.11369449192823855,1.6472201264002293,0.2848285663222756,0
6,6,-0.6612256777726887,-0.262464978492031,1.6051095542806375,-1.8268397407537702,-3.0321896167724973,0.5265791554910773,3
7,7,-1.4102515235925301,1.261369295364164,-0.968520656898176,-3.6197083151575957,0.6577236365545216,2.0396027537359744,2
8,8,-1.470038901725416,0.15782659560913204,-1.9517901533904087,0.3212567071904777,1.0497825957331481,0.8157960950303699,1
9,9,-1.6536096065533787,0.09188437544108985,0.7220012043141615,1.723005726024501,-2.9395114310504207,2.575149388395909,3
10,10,0.16701611375080772,0.9344140256340698,2.6417465073932997,-0.8494147410727693,-2.5295296193113033,-1.1339540613478927,3
11,11,-0.2235349157316644,1.5112747478147714,0.3372147669548806,-0.634566238610923,-2.2124731404788185,-0.299872172763606,3
12,12,-1.9454134347543706,1.4806091077107206,1.1052970858630986,-2.1360544575287643,0.15611704390309988,1.8539581582266007,2
13,13,-0.043782868474183445,0.7210068213329113,1.0495629240752784,-2.282133537729099,1.77167727134744,-1.215636038675407,0
14,14,1.1363458906087347,-1.4188798837655887,2.616265469799523,-0.5158181634434833,0.08954900446445324,-2.5375241827028114,0
15,15,-1.4984443370293157,0.7169487728704664,-0.9738068711606745,-2.1663109380871113,-0.8675049520251757,0.5565264508137093,2
16,16,-1.1900450780086236,-0.07304562393255742,-0.791094529927815,2.6540845390806513,2.0879872278872202,3.1839189119627163,1
17,17,-0.38367541561547314,0.8166993933087343,0.05125784713887627,2.6308028761333637,-3.426394331386751,0.8779670208140135,3
18,18,-3.2026253901391173,0.7527913427607325,-0.3673347034821789,-0.8533037527328352,0.6561510004857356,1.915195540748106,2
19,19,-1.6004704266657122,-0.3615310914779044,-1.96147471965885,-2.6113533544561816,2.891804727619049,-1.588683414287598,1
20,20,1.1139856309145406,0.03580102284918674,1.8962170542654642,-0.6619824974215556,0.8683903448083111,-1.663581361733148,0
21,21,0.3289436731037476,4.03173260829392,0.017107197521509798,3.8607914012641635,-2.226887230213606,1.8704412208656618,1
22,22,0.7532602870993945,1.0149262200331777,1.9670873709405834,-0.2657033229959628,-2.156838435367455,-1.3929614989870989,3
23,23,-1.2706863174907759,1.2453101774524649,1.4632344994041928,-2.0433593520670867,1.622948013831046,-0.4627780391609526,0
24,24,-0.6677574255772872,-0.7804830520006464,-2.866497440563297,0.5704462198234941,-4.655018269108812,-3.413173041683977,2
25,25,-3.0991268274190023,-1.0283699840545157,2.5016525249025037,-5.327645471531061,0.3800807264483279,2.0234662395784926,3
26,26,-0.7685696241738608,1.6599030212946049,-0.7407473746820921,-0.09420248964247224,0.19715248010555297,-1.0615825803017978,1
27,27,-1.1362138163370896,2.7968821636008157,-0.3656310186142939,-0.26778001525724304,1.427455593690228,-0.188505368961694,0
28,28,0.6803212751915129,-2.255251673675867,-0.9763374551790869,-2.4965332116265495,0.6741053248049362,-1.0597255786920279,2
29,29,-0.7208326094851039,-0.26141949804232867,-0.8656130722745299,-1.7264404100962487,-1.4767861436202843,-0.8431770057375357,2
30,30,-2.482227972439672,-0.8120255008723882,-2.8912419200149007,1.0579293930294402,0.6701000159466953,2.7008198444749048,1
31,31,-2.9256994432205103,-1.7978093116229603,0.7142324687760819,-1.8281375133270377,-3.401247460544322,2.979956887361726,3
32,32,-2.761493047853627,-4.177698233622121,-4.32993184911934,1.617046569854515,3.4972180232704915,3.444919358099949,1
33,33,-0.486548421629052,0.6392612260309184,-0.8669038035968512,-0.031350730736285914,2.5720153256471114,-1.0574836762431925,1
34,34,0.7596183294612617,2.5276701250383686,-0.7238156893872703,-1.615794983356282,2.6344017599617127,-0.3689849880916577,0
35,35,-2.1299216296240813,0.182516189773824,-2.237404951217437,-0.1936542260021208,1.0525577165551145,1.8503199819419076,1
36,36,-1.0358094303964602,0.3954809478620378,-1.8978004244057871,2.1427490818557637,1.2133250656643257,2.2520270423588338,1
37,37,-2.1313335146994747,1.5900848349254568,-1.037605080923271,0.766105884898417,-0.6894913779073635,2.969348595757726,1
38,38,-3.569071497107852,-0.5703236160184626,0.18758956271044247,0.10465897718201123,-2.5416561015284573,4.671308506113704,3
39,39,-0.3644283052769838,1.3215105910503375,-0.21487893561177707,3.413627774131281,1.091659185746803,2.439593738616993,1
40,40,-2.1308100878622893,0.34245292353920787,-2.065286460100264,0.7187270757988182,0.9428277522301572,2.388579213571838,1
41,41,-1.5471171881155246,2.1237540950743843,-0.4719631026700847,2.605380810529467,-0.5342646244236395,3.9229940602620363,1
42,42,-1.7728774445587145,1.5070869348880243,1.4400309141238241,-2.699196543269466,-0.2833262363992466,1.4902446129904687,3
43,43,-0.11126904609410715,-2.207281648699677,-1.3422951987889955,-1.349584939645659,-1.7533600030511916,-2.772484516899821,2
44,44,1.4413335256451223,0.9685347606627929,1.502614451928023,-0.6314339888379961,-2.8953425930593006,-1.3680997929711562,3
45,45,0.0169387192189816,1.2577614565925446,0.011886710442855608,-0.6029414478773869,1.5504258794818004,-0.9926067222232804,0
46,46,-0.433065738533585,2.675997396488945,-2.5816369355214324,-2.8127914614151934,-0.5766497057956574,2.4808346934465924,2
47,47,0.3434938178826943,0.04803257524927029,-1.1578547917990956,-0.5994305996680511,-3.343397428750069,-1.919745846558262,2
48,48,-2.181939377362967,1.2812754596686993,-1.7995044728682006,2.8189169830530414,-0.9923076715579495,5.471311905715007,1
49,49,-0.9204067757615874,0.7244363299273822,-0.6028202235270832,-1.375744956603154,1.744293483714205,-1.6006728484280046,1
50,50,-1.2946300126667885,2.14247598262513,-2.020395200588429,2.005136256538023,-1.4566791537798989,2.292325917704159,1
51,51,-3.0605959057982655,-0.037963318976198535,1.127366210968076,-2.549380467642252,1.5158314519899765,2.7116542532741437,3
52,52,-1.326220042177141,0.1918566591518167,2.8645447737682264,-0.5082267913974156,-0.39160819731987506,-1.531185582507687,0
53,53,-0.5271751333496262,1.351118471368964,1.905852207661285,-1.4400528300873472,0.8092639473059345,-1.0224750082082859,0
54,54,1.586136377388757,0.8558637781775681,0.8317153200486909,0.2148386090091301,0.8869952557382257,-1.2740713703432345,0
55,55,-1.9315718505520239,-1.2957919652836094,-0.3225147355337955,0.713845816166226,-1.1207260596970305,-1.2660313767690956,2
56,56,-0.8415073378879256,-1.1406631951435537,-1.5453879580725571,1.8353687852303142,3.2603469952710444,1.6094410517936968,1
57,57,-2.2370900426313254,-0.10455198699531176,-2.5807711911833966,-0.4759960680127806,0.5003009525403206,1.9198959158875413,1
58,58,-3.206484258224959,0.15652944279905612,3.0409632406348757,-3.189018517798037,0.177188601864249,-1.6470886818822614,0
59,59,-0.9431419547117674,-1.1899044181908485,-0.7252080763969369,-0.5560926402125246,0.21538394461165988,-0.18345516739783507,2
60,60,-1.165866926705112,1.9866506012361973,-0.9472588231682999,0.9484610495208683,-1.8041345821543904,2.2077028257398688,3
61,61,-0.9483921860779994,-1.1435992044717418,-0.8745012998841073,-0.5422521627143604,-3.3283655288132743,-2.9747647085007674,2
62,62,-1.1312722329488976,2.269926565949548,0.3084306503485079,1.5893452241668165,0.3428102187015749,2.4368888877449475,2
63,63,-3.420150866507628,0.4414082228388716,-0.6397092958331256,-0.10880181075296658,-0.9542773820970297,4.186510725691211,3
64,64,0.7085460782821862,-2.510672193315528,-3.884153142483912,-1.9565749749910042,-1.6186850444616818,-2.7227516946192774,2
65,65,-0.5838809392422382,0.6115405523537318,1.1167378869014808,-0.08276483791486988,-3.558157701055905,1.0337550354604816,3
66,66,-2.3267736489168325,-0.5354746626177034,-0.48526100579656284,2.1307937842606375,-1.9338479382278189,-0.9220352028030463,2
67,67,0.23139914701896624,1.3216783204259754,0.491898061831467,1.7033961432224825,3.3470072153037846,0.5611131649527814,1
68,68,0.29900030589581417,1.359017961619413,0.2326782137684943,1.9875295144955527,-4.037057708846472,0.1278469705020685,3
69,69,-1.5733855098290794,1.2255746039444901,-0.09392327968526759,-0.5019317903344281,2.00097097915721,-0.08900101220439871,0
