,index,X_1,X_2,X_3,X_4,target
0,0.0,0.21800507784468398,0.46924214668239017,0.7661897446197385,0.6125532210959074,2
1,0.002004008016032064,0.2836710296967618,0.5219856381677235,0.3138199825468514,0.494073461287003,1
2,0.004008016032064128,0.23963338575574977,0.5898098181974024,0.6647499954459977,0.718806251003733,2
3,0.0060120240480961915,0.6495979233347648,0.7211526219535088,0.7455005171573545,0.3823817036538849,3
4,0.008016032064128256,0.514028673281114,0.7488974604698607,0.7789707639602935,0.4834331089453472,3
5,0.01002004008016032,0.2888233382159181,0.7108716278135861,0.8220359446534526,0.604276296103182,2
6,0.012024048096192383,0.7224717037644482,0.5953322581668995,0.5663235350016016,0.420200109467427,0
7,0.014028056112224447,0.2155791390449468,0.8159780513081689,0.6899979589678159,0.797904394116706,2
8,0.01603206412825651,0.21555803372726068,0.6036011846260099,0.36478096722645903,0.47096160819498767,0
9,0.018036072144288574,0.6301694344382127,0.6453946684619364,0.6088845848002833,0.7305571554916941,4
10,0.02004008016032064,0.48889819375237076,0.8168614629856583,0.6532826027071246,0.4824123023881317,3
11,0.022044088176352703,0.44924998671917105,0.702841720451292,0.4386033939154917,0.38640445388223843,0
12,0.024048096192384766,0.4922642205239216,0.6315209648267943,0.46083850733431325,0.9394022113192528,1
13,0.026052104208416832,0.2881713845705667,0.3627353226610665,0.5434492406248419,0.527497140658206,1
14,0.028056112224448895,0.4406282650196801,0.531754690906676,0.528496455413648,0.8017985246871562,1
15,0.03006012024048096,0.5544171829403479,0.7318353102455135,0.6000430847844817,0.37897187943442556,3
16,0.03206412825651302,0.6981922856427998,0.5597177655421441,0.6554040619123853,0.1691701202292617,3
17,0.03406813627254509,0.3352804202744646,0.4748614846603565,0.453199430725845,0.3727395302642897,0
18,0.03607214428857715,0.36349417287478725,0.7326084814326704,0.6782574165597627,0.7093581881389823,2
19,0.038076152304609215,0.5869318231642195,0.6847997958169784,0.4693957600346531,0.6419125490211175,0
20,0.04008016032064128,0.4070991250825901,0.6108157997195397,0.6649929578461001,0.7317152933833824,4
