,index,X_1,X_2,target
0,0.0,0.5174554543741834,0.28771971763463833,0
1,0.010101010101010102,0.3860597446269213,0.16867807590047107,0
2,0.020202020202020204,0.8448905401249043,0.9104098523594896,1
3,0.030303030303030304,0.35510658779970966,0.17389655151658984,0
4,0.04040404040404041,0.3581618184774837,0.17686205618610668,0
5,0.05050505050505051,0.3699800539501098,0.20832060126348356,0
6,0.06060606060606061,0.35088742409240686,0.1820339336285745,0
7,0.07070707070707072,0.24372046543694753,0.4703839628343173,1
8,0.08080808080808081,0.5408654190885837,0.3190077137683758,0
9,0.09090909090909091,0.5664421065690903,0.6979271857077001,1
10,0.10101010101010102,0.3714378697869287,0.1966352904534163,0
11,0.11111111111111112,0.5191125993041964,0.2925895398993755,0
12,0.12121212121212122,0.3961316030338195,0.5893726960992843,1
13,0.13131313131313133,0.7637048876048262,0.8336315290388111,1
14,0.14141414141414144,0.9776007265900051,0.973642986925505,1
15,0.15151515151515152,0.4612968014664227,0.23627419016081086,0
16,0.16161616161616163,0.46904399327496704,0.26894380069968826,0
17,0.17171717171717174,0.2384723117763055,0.47400322110333326,1
18,0.18181818181818182,0.35641583257663356,0.5405015946978777,1
19,0.19191919191919193,0.6370792644901049,0.7321195761621277,1
20,0.20202020202020204,0.5001909973863368,0.26393573636188716,0
21,0.21212121212121213,0.9749123957327437,0.9760106200855745,1
22,0.22222222222222224,0.6809884510095727,0.36226150254422484,0
23,0.23232323232323235,0.33370753716999757,0.5469425211763637,1
24,0.24242424242424243,0.9759904948298488,0.9866145344876807,1
25,0.25252525252525254,0.26863636164678756,0.488696166927822,1
26,0.26262626262626265,0.4930569723449264,0.6429703945447213,1
27,0.27272727272727276,0.42388535425044005,0.2060732775892954,0
28,0.2828282828282829,0.21081717054440374,0.09659419303682648,0
29,0.29292929292929293,0.6824133861855521,0.3622604434960676,0
30,0.30303030303030304,0.40360553066371907,0.22968332332512376,0
31,0.31313131313131315,0.6134648838207422,0.3229032312128673,0
32,0.32323232323232326,0.7607236509525743,0.8288139073253694,1
33,0.33333333333333337,0.4310177797299147,0.20740729426157128,0
34,0.3434343434343435,0.3617743689681283,0.15736902345344256,0
35,0.3535353535353536,0.46385589750893397,0.24960640509840462,0
36,0.36363636363636365,0.786701560770837,0.870851200209541,1
37,0.37373737373737376,0.48519552572228875,0.6434168143651477,1
38,0.38383838383838387,0.4022290681362365,0.205622335116687,0
39,0.393939393939394,0.6735101051749643,0.35494311561855507,0
40,0.4040404040404041,0.6307927257121496,0.7443577872004211,1
41,0.4141414141414142,0.2514618266485996,0.4593025352752231,1
42,0.42424242424242425,0.19245091139002643,0.4269068156888771,1
43,0.43434343434343436,0.5188994059458435,0.6621489359410727,1
44,0.4444444444444445,0.5328043232781965,0.28640012409103766,0
45,0.4545454545454546,0.02016566579058643,0.31086091583961395,1
46,0.4646464646464647,0.3396953374816953,0.18596377041293685,0
47,0.4747474747474748,0.4619813086127882,0.23144928718454758,0
48,0.48484848484848486,0.5677576424432369,0.29709905136246795,0
49,0.494949494949495,0.5712779938018211,0.2903845819884211,0
50,0.5050505050505051,0.3945243925276519,0.5642711081863379,1
51,0.5151515151515152,0.5188427625314369,0.6610199443059155,1
52,0.5252525252525253,0.47219529056513476,0.22226918694431186,0
53,0.5353535353535354,0.43038722969025484,0.21177640703346698,0
54,0.5454545454545455,0.4082231873608284,0.19475749787982027,0
55,0.5555555555555556,0.572800179860181,0.6971417407104894,1
56,0.5656565656565657,0.5142293015143544,0.24879881257628902,0
57,0.5757575757575758,0.3950233279815669,0.5645013371429652,1
58,0.5858585858585859,0.23641320833920762,0.44973950690572717,1
59,0.595959595959596,0.66229959290135,0.38040545863890357,0
60,0.6060606060606061,0.38929269880536577,0.5926149710498945,1
61,0.6161616161616162,0.5676789167385646,0.6907482434323151,1
62,0.6262626262626263,0.41218048110375394,0.5746838517843363,1
63,0.6363636363636365,0.47224580324414794,0.6185963258536988,1
64,0.6464646464646465,0.3073195096490091,0.1307803815896474,0
65,0.6565656565656566,0.7906985780899816,0.8639597159701031,1
66,0.6666666666666667,0.6610344064482085,0.7637864745737899,1
67,0.6767676767676768,0.40385712645074034,0.5756088938749118,1
68,0.686868686868687,0.6684089372864687,0.36879149896265256,0
