,index,X1,X2,target
0,0.0,0.8394641894368415,0.09629493516708734,1
1,0.010101010101010102,0.3394802810029782,0.5392544719480685,1
2,0.020202020202020204,0.5718241377896558,0.02723089650063526,1
3,0.030303030303030304,0.010901712320323553,0.5024380594536039,0
4,0.04040404040404041,0.016981417663110454,0.5434352337749911,0
5,0.05050505050505051,0.06619545937734783,0.732232776912073,0
6,0.06060606060606061,0.38653329834445976,0.9917914215630197,0
7,0.07070707070707072,0.7817883514737691,0.04070641516280327,1
8,0.08080808080808081,0.6004712072893188,0.7322327769120729,0
9,0.09090909090909091,0.6666666666666666,0.33321908088763424,0
10,0.10101010101010102,0.4682611143741313,0.94324539174574,0
11,0.11111111111111112,0.21821164852623082,0.9592935848371968,0
12,0.12121212121212122,0.6346589913641061,0.002739945820691314,1
13,0.13131313131313133,0.1605358105631583,0.9037050648329126,0
14,0.14141414141414144,0.94602936829728,0.3028416701852897,1
15,0.15151515151515152,0.6557649543463431,0.5024380594536035,0
16,0.16161616161616163,0.6986743419692272,0.002739945820691314,1
17,0.17171717171717174,0.719866631677793,0.008208578436980196,1
18,0.18181818181818182,0.5727831166992425,0.7973253816879717,0
19,0.19191919191919193,0.19840555229253543,0.94324539174574,0
20,0.20202020202020204,0.35031475099644377,0.45656476622500897,1
21,0.21212121212121213,0.9204819861230447,0.2343324088556979,1
22,0.22222222222222224,0.3013256580307728,0.9972600541793086,0
23,0.23232323232323235,0.03301037736586032,0.6226731960793794,0
24,0.24242424242424243,0.551544981859564,0.04070641516280332,1
25,0.25252525252525254,0.5240388867073899,0.8803754106962005,0
26,0.26262626262626265,0.05397063170271987,0.6971583298147104,0
27,0.27272727272727276,0.993853052330355,0.5392544719480683,1
28,0.2828282828282829,0.6126960349639469,0.69715832981471,0
29,0.29292929292929293,0.6134667016555402,0.008208578436980307,1
30,0.30303030303030304,0.5871486527897114,0.7656675911443018,0
31,0.31313131313131315,0.0027366620589179824,0.41852896312452464,0
32,0.32323232323232326,0.8744966006195778,0.14520262616435975,1
33,0.33333333333333337,0.2591596886812285,0.9836165739355716,0
34,0.3434343434343435,0.9756389191153405,0.4164314151670589,1
35,0.3535353535353536,0.6496852490035562,0.543435233774991,0
36,0.36363636363636365,0.4938691438964916,0.09629493516708743,1
37,0.37373737373737376,0.4759611132926101,0.11962458930379957,1
38,0.38383838383838387,0.12550339938042215,0.8547973738356403,0
39,0.393939393939394,0.5061308561035084,0.9037050648329126,0
40,0.4040404040404041,0.0,0.3332190808876343,0
41,0.4141414141414142,0.14262777995927683,0.8803754106962005,0
42,0.42424242424242425,0.6336562893008064,0.6226731960793793,0
43,0.43434343434343436,0.9890982876796763,0.49756194054639613,1
44,0.4444444444444445,0.280133368322207,0.9917914215630197,0
45,0.4545454545454546,0.4484550181404359,0.9592935848371966,0
46,0.4646464646464647,0.8015944477074646,0.05675460825426004,1
47,0.4747474747474748,0.32264947414278167,1.0,0
48,0.48484848484848486,0.4272168833007574,0.20267461831202832,1
49,0.494949494949495,0.5574336300871057,0.8270760598911635,0
50,0.5050505050505051,0.3440171925238851,1.0,0
51,0.5151515151515152,0.6605197189970218,0.4607455280519316,0
52,0.5252525252525253,0.48751276341361177,0.9246904696927338,0
53,0.5353535353535354,0.07951801387695528,0.765667591144302,0
54,0.5454545454545455,0.6237729013744631,0.6605883782787818,0
55,0.5555555555555556,0.7408403113187714,0.01638342606442833,1
56,0.5656565656565657,0.6423055857820072,0.5835685848329408,0
57,0.5757575757575758,0.45883673271375547,0.14520262616435983,1
58,0.5858585858585859,0.10923303657956113,0.8270760598911637,0
59,0.595959595959596,0.9338045406226521,0.267767223087927,1
60,0.6060606060606061,0.35769441421799275,0.41643141516705917,1
61,0.6161616161616162,1.0,0.6667809191123657,1
62,0.6262626262626263,0.3442350456536568,0.4975619405463964,1
63,0.6363636363636365,0.024361080884659436,0.583568584832941,0
64,0.6464646464646465,0.3333333333333333,0.6667809191123657,1
65,0.6565656565656566,0.5124872365863882,0.07530953030726617,1
66,0.6666666666666667,0.006146947669644909,0.4607455280519317,0
67,0.6767676767676768,0.5317388856258687,0.05675460825426015,1
68,0.686868686868687,0.4128513472102885,0.23433240885569817,1
69,0.696969696969697,0.997263337941082,0.5814710368754754,1
70,0.7070707070707072,0.7615091955436775,0.02723089650063515,1
71,0.7171717171717172,0.04289376529220362,0.660588378278782,0
72,0.7272727272727273,0.3762270986255368,0.3394116217212182,1
73,0.7373737373737375,0.0006848690832212401,0.3759618415920935,0
74,0.7474747474747475,0.9993151309167787,0.6240381584079064,1
75,0.7575757575757577,0.3663437106991936,0.37732680392062073,1
76,0.7676767676767677,0.6773505258572183,0.0,1
77,0.7777777777777778,0.17915390325305497,0.9246904696927338,0
78,0.787878787878788,0.9830185823368895,0.45656476622500886,1
79,0.797979797979798,0.3873039650360531,0.30284167018528996,1
80,0.8080808080808082,0.44256636991289433,0.17292394010883644,1
81,0.8181818181818182,0.857372220040723,0.11962458930379949,1
82,0.8282828282828284,0.09388354996742415,0.7973253816879717,0
83,0.8383838383838385,0.23849080445632254,0.9727691034993649,0
84,0.8484848484848485,0.6659817975834454,0.3759618415920933,0
85,0.8585858585858587,0.33606999539225124,0.5814710368754756,1
86,0.8686868686868687,0.4075069779854381,0.9836165739355716,0
87,0.8787878787878789,0.6639300046077488,0.4185289631245243,0
88,0.888888888888889,0.3653410086358939,0.9972600541793086,0
89,0.8989898989898991,0.9061164500325758,0.20267461831202824,1
90,0.9090909090909092,0.9571062347077963,0.33941162172121797,1
91,0.9191919191919192,0.6559828074761149,0.0,1
92,0.9292929292929294,0.8907669634204387,0.1729239401088363,1
93,0.9393939393939394,0.820846096746945,0.07530953030726611,1
94,0.9494949494949496,0.4281758622103442,0.9727691034993649,0
95,0.9595959595959597,0.3995287927106811,0.26776722308792716,1
96,0.9696969696969697,0.5924930220145619,0.01638342606442833,1
97,0.9797979797979799,0.5411632672862445,0.8547973738356403,0
98,0.98989898989899,0.9669896226341397,0.37732680392062057,1
99,1.0,0.33401820241655455,0.6240381584079067,1
