,index,X_1,X_2,X_3,target
0,0.0,0.2025018615819869,0.22920611115272022,0.5635108583440186,0
1,0.002004008016032064,0.21759122188723168,0.2750859823084415,0.5803315433622531,0
2,0.004008016032064128,0.556136200250277,0.5167699588597665,0.3860855863177014,0
3,0.0060120240480961915,0.7537821089066764,0.42098433853952816,0.30219827092513063,1
4,0.008016032064128256,0.42590116958419805,0.43850572528298654,0.4757913974236077,0
5,0.01002004008016032,0.7127141312944749,0.4385670338826583,0.34186259342006353,1
6,0.012024048096192383,0.2890679383030372,0.40077489905074826,0.5908010434984382,0
7,0.014028056112224447,0.6420470926600392,0.32890162135818296,0.4129695062108662,1
8,0.01603206412825651,0.3951342935562109,0.36854285678675935,0.4685858848161248,0
9,0.018036072144288574,0.13438112899927562,0.25342591758218425,0.6445437860901255,0
10,0.02004008016032064,0.6399084439062153,0.7747997389980443,0.9158695278674787,1
11,0.022044088176352703,0.6625599430030529,0.532921180607988,0.5792361473585778,1
12,0.024048096192384766,0.3954327719572939,0.3546259407070258,0.4586327750787855,0
13,0.026052104208416832,0.4706593854262141,0.5791740470244877,0.5094049991330407,0
14,0.028056112224448895,0.7147002983175976,0.3795071908473744,0.47437512016217676,1
15,0.03006012024048096,0.4447058476728851,0.518961032132292,0.5037797544923359,0
16,0.03206412825651302,0.3829171547885641,0.589029682438748,0.5976097393463299,0
17,0.03406813627254509,0.34152347559046575,0.36755590394435644,0.517666590054242,0
18,0.03607214428857715,0.43684087597769894,0.5592915684369122,0.5285322530621647,0
19,0.038076152304609215,0.6102639964381698,0.8436894847186932,0.5305427842285662,0
20,0.04008016032064128,0.9320712563070546,0.5385750833003432,0.5111882623236049,1
21,0.04208416833667334,0.637494798300744,0.10566559162642009,0.15627743336059435,1
22,0.044088176352705406,0.6590149925736002,0.497706814178669,0.4510427619110473,1
23,0.04609218436873747,0.1966902339364739,0.2920400519799173,0.6121866713621655,0
24,0.04809619238476953,0.7880810117449764,0.8102336181223867,0.8775201903520914,1
25,0.0501002004008016,0.21689060838113372,0.4501356299810608,0.6883028131694648,0
26,0.052104208416833664,0.2701633935384569,0.3502361145473614,0.5727692763974134,0
27,0.05410821643286573,0.3750524007978632,0.46233885694263077,0.529781234807216,0
28,0.05611222444889779,0.2069133825848789,0.2501184586925153,0.5811203544556987,0
29,0.058116232464929855,0.7969353528581218,0.46284100191641875,0.5237362513044327,1
30,0.06012024048096192,0.4089821013156615,0.43176565364239183,0.4865319379158811,0
31,0.06212424849699398,0.5534174884503144,0.0660945744782504,0.24315484386793315,1
32,0.06412825651302605,0.5876991969713675,0.4098166631180392,0.3436345515958436,1
33,0.06613226452905811,0.748654734704997,0.6520265608736814,0.6811995448003272,1
34,0.06813627254509018,0.7337092152660842,0.4214889249990783,0.5468382935372343,1
35,0.07014028056112225,0.7610392541133297,0.5086827562215296,0.582890780470043,1
36,0.0721442885771543,0.18563498762540348,0.24076979433208257,0.5917604833316703,0
37,0.07414829659318636,0.6781347598978957,0.3674155712664976,0.5486618294207848,1
38,0.07615230460921843,0.8310731020309655,0.6057525865184566,0.5359189464398819,1
39,0.0781563126252505,0.6575524663330898,0.5008788787249476,0.5500560851816536,1
40,0.08016032064128256,0.5403718091243391,0.3871477951965234,0.6574165467785698,1
41,0.08216432865731463,0.7526105430749134,0.5570073109775088,0.723772630489933,1
42,0.08416833667334668,0.6554011915103464,0.7371013003970394,0.4250694343377708,0
43,0.08617234468937875,0.7507248785314976,0.5905815064953481,0.6082778113093762,1
44,0.08817635270541081,0.6509154033976758,0.6358742848135855,0.5580671733850995,1
45,0.09018036072144288,0.5313630585355209,0.3733427302513234,0.3697150191598798,1
46,0.09218436873747494,0.4182467961329881,0.4511855595388907,0.48386096013052626,0
47,0.09418837675350701,0.4787150685260853,0.46725138587359966,0.43655583310606927,0
48,0.09619238476953906,0.6512690916663308,0.35935752856344333,0.5889123611050495,1
49,0.09819639278557113,0.37817276607922107,0.6061457261551731,0.6163629510389954,0
50,0.1002004008016032,0.2743428678845865,0.2664801142166242,0.5244664162922521,0
51,0.10220440881763526,0.32252950196907904,0.3504758467111433,0.52274748286506,0
52,0.10420841683366733,0.5982863220032488,0.3792993718590331,0.5189069527381877,1
53,0.1062124248496994,0.6038169767912043,0.4948514436022981,0.5441116560555335,1
54,0.10821643286573146,0.545057194544029,0.7672629475859878,0.5639981103564615,0
55,0.11022044088176351,0.88384963057381,0.4652442775028845,0.3372763076900259,1
56,0.11222444889779558,0.6315833484280425,0.5815880726802104,0.7725941046309006,1
57,0.11422845691382764,0.6785936520355562,0.40787912400142445,0.2863369691842979,1
58,0.11623246492985971,0.7015231023805655,0.455993016397253,0.5170899847801489,1
59,0.11823647294589178,0.6795903296012322,0.4869867094101713,0.2850638946794021,1
60,0.12024048096192384,0.8504172592412186,0.5047988306678144,0.42776408911441705,1
61,0.1222444889779559,0.609334985533179,0.6986287855042914,0.4438569253787859,0
62,0.12424849699398796,0.8083027008251948,0.5667253962979688,0.6501887431136026,1
63,0.12625250501002003,0.6542309544139001,0.6267843102193066,0.3606603393273266,0
64,0.1282565130260521,0.9155819481549878,0.6102128695391891,0.4593860251236698,1
65,0.13026052104208416,0.722092362979603,0.5640319480678767,0.5866196008648257,1
66,0.13226452905811623,0.8340863414038935,0.4293962173545015,0.6425918087475764,1
67,0.1342685370741483,0.3145962637549895,0.5957373734767838,0.6694823082839421,0
68,0.13627254509018036,0.8594210544612015,0.852341913450162,0.8683107794099187,1
69,0.13827655310621242,0.4048230965870674,0.5745937110657457,0.570830929301642,0
70,0.1402805611222445,0.5704190654279182,0.7994855656860784,0.5406107599068795,0
71,0.14228456913827653,0.5904896019242307,0.5294507831048167,0.7694862878512492,1
72,0.1442885771543086,0.2665122403390128,0.19230852699621553,0.49055116635546436,0
73,0.14629258517034066,0.5317979513015662,0.5281773134315911,0.42252619644761896,0
74,0.14829659318637273,0.5043092327992635,0.5159699028331043,0.43267823193155786,0
75,0.1503006012024048,0.5911428440437071,0.42575503156682526,0.6331324172141004,1
76,0.15230460921843686,0.6463451306103221,0.3217049249238095,0.26493579062639194,1
77,0.15430861723446893,0.5920232791748156,0.5624778841524128,0.6491119299286207,1
78,0.156312625250501,0.6125244876100584,0.3944895872572739,0.515935408493172,1
79,0.15831663326653306,0.34836175755941184,0.37729926637936145,0.7213114573566156,1
80,0.16032064128256512,0.6195303875164526,0.5340305364022717,0.3352560792179152,0
81,0.1623246492985972,0.7840458906827331,0.42003917508760846,0.43940999781965717,1
82,0.16432865731462926,0.49145834123349225,0.6714213092079804,0.5458843643196091,0
83,0.16633266533066132,0.8900387400252985,0.6885166812040822,0.6236794009227433,1
84,0.16833667334669336,0.6206914899108925,0.5578418007636636,0.7293739966651516,1
85,0.17034068136272543,0.8476815976305633,0.49781605645242644,0.5825852803778655,1
86,0.1723446893787575,0.8180253558529442,0.8543918145024615,1.0,1
87,0.17434869739478956,0.6445268879129045,0.23559894942614307,0.20711380040325422,1
88,0.17635270541082163,0.5077145400708857,0.5749317190173202,0.4760044034050429,0
89,0.1783567134268537,0.7592623328759341,0.4575177693613176,0.46452032478458866,1
90,0.18036072144288576,0.3130658323037469,0.3720850937279427,0.5431242709507347,0
91,0.18236472945891782,0.86104189786514,0.8110299878929168,0.9078393010379697,1
92,0.1843687374749499,0.485978158539481,0.338393389613607,0.590701925559427,1
93,0.18637274549098196,0.7188569403149356,0.5203708051933587,0.41214038044014306,1
94,0.18837675350701402,0.46338453961363846,0.5637628892952237,0.5064085312031289,0
95,0.1903807615230461,0.5214107016750563,0.6256611561625192,0.4864338728778304,0
96,0.19238476953907813,0.30323628470767494,0.6209683415887562,0.7029490038517296,0
97,0.1943887775551102,0.6262250005452524,0.5242015714794417,0.6006403465298972,1
98,0.19639278557114226,0.5883735294063741,0.4486633452871705,0.5476603690355184,1
99,0.19839679358717432,0.2644055725410646,0.48382821943790366,0.6559069052332407,0
100,0.2004008016032064,0.5921467880511759,0.49809075031029193,0.5126136419699414,1
101,0.20240480961923846,0.5056657155054748,0.273225888517864,0.24422712748365624,1
102,0.20440881763527052,0.7258650237782246,0.5797772120401922,0.5974720808895367,1
103,0.2064128256513026,0.7023589611629784,0.44997232159209155,0.4625494332942089,1
104,0.20841683366733466,0.5274405892504257,0.5769205244036615,0.45680830955852914,0
105,0.21042084168336672,0.4867135361263993,0.560796399546547,0.48523514942126356,0
106,0.2124248496993988,0.33642064734212285,0.5108684993215591,0.5964534189933268,0
