,index,X_1,X_2,target
0,0.0,0.4653848941258347,0.11087842290600375,0
1,0.010101010101010102,0.3127848219252352,0.03378273499400147,0
2,0.020202020202020204,0.5585573709655279,0.6181470539039468,1
3,0.030303030303030304,0.5798034074309388,0.23819672063186698,0
4,0.04040404040404041,0.018122545497572418,0.037721144617211544,2
5,0.05050505050505051,0.019478345148370824,0.04231268558197171,2
6,0.06060606060606061,0.2658897574741518,0.3552018533782847,1
7,0.07070707070707072,0.4888030853634844,0.5633842904612257,1
8,0.08080808080808081,0.5376470279223938,0.21811536298612538,0
9,0.09090909090909091,0.6359386008556107,0.7063253921426657,1
10,0.10101010101010102,0.4410915649109458,0.11963141407287614,0
11,0.11111111111111112,0.14899283027508997,0.28000876625598486,2
12,0.12121212121212122,0.45138280604255127,0.15327719003695522,0
13,0.13131313131313133,0.34143679307167313,0.4335611361036988,1
14,0.14141414141414144,0.22203573656920816,0.4236083350542398,2
15,0.15151515151515152,0.6001886495693523,0.2716600898274674,0
16,0.16161616161616163,0.2967916051644886,0.38706113590296615,1
17,0.17171717171717174,0.10956284932947724,0.20363797591199526,2
18,0.18181818181818182,0.5648158402985137,0.6230294057524869,1
19,0.19191919191919193,0.5309008246351773,0.18317431932624992,0
20,0.20202020202020204,0.711765479329072,0.7622715723321505,1
21,0.21212121212121213,0.43475707048691586,0.12516287871356246,0
22,0.22222222222222224,0.48066364833296515,0.17612520664741596,0
23,0.23232323232323235,0.41393032473529656,0.08899498598591904,0
24,0.24242424242424243,0.1494604748324696,0.2850896624783904,2
25,0.25252525252525254,0.5511552090730873,0.6072517810518088,1
26,0.26262626262626265,0.1524090871938188,0.29069692082471754,2
27,0.27272727272727276,0.7222068571884734,0.31792120213162123,0
28,0.2828282828282829,0.11823322093739197,0.22720337955341033,2
29,0.29292929292929293,0.1352098073229379,0.2585992623390405,2
30,0.30303030303030304,0.4167910915073872,0.09896113214572755,0
31,0.31313131313131315,0.04355715225880169,0.08699620047277046,2
32,0.32323232323232326,0.33507368201523324,0.4114813248039333,1
33,0.33333333333333337,0.4741554016816252,0.5608228467719936,1
34,0.3434343434343435,0.7234476812968504,0.3179200694505978,0
35,0.3535353535353536,0.663407782350611,0.2758264524764439,0
36,0.36363636363636365,0.15382756925796526,0.290906136564406,2
37,0.37373737373737376,0.6167494790348056,0.673827069447331,1
38,0.38383838383838387,0.13056613189929983,0.2549896365044499,2
39,0.393939393939394,0.5517116753433512,0.6186245121343592,1
40,0.4040404040404041,0.6839710285479671,0.7134945464438136,1
41,0.4141414141414142,0.09425164440452147,0.18189799250722868,2
42,0.42424242424242425,0.3780118812796204,0.45932760314569254,1
43,0.43434343434343436,0.33268878214131964,0.4197564125393972,1
44,0.4444444444444445,0.7163675417093025,0.7548053336757796,1
45,0.4545454545454546,0.18809908883058057,0.3106891250598852,1
46,0.4646464646464647,0.9781538804564656,0.9743427008422463,1
47,0.4747474747474748,0.11325408872295975,0.213741587271676,2
48,0.48484848484848486,0.04524271122841239,0.08501338873173553,2
49,0.494949494949495,0.14475169712365032,0.2745818906997071,2
50,0.5050505050505051,0.5931691007575333,0.23678537917845807,0
51,0.5151515151515152,0.10803498766034858,0.2032243080579051,2
52,0.5252525252525253,0.8533772290721688,0.8736315686988714,1
53,0.5353535353535354,0.5314968889220897,0.17801395338470752,0
54,0.5454545454545455,0.8142611326211247,0.8618718197840504,1
55,0.5555555555555556,0.6236062194552088,0.2482281750593582,0
56,0.5656565656565657,0.21681956921133927,0.32812844297725235,1
57,0.5757575757575758,0.12372540892137004,0.23635445487977877,2
58,0.5858585858585859,0.47275585342363596,0.5339760106839193,1
59,0.595959595959596,0.5810114661807588,0.6374515419539795,1
60,0.6060606060606061,0.5403911567194218,0.16819558463144682,0
61,0.6161616161616162,0.5039849743663277,0.15697326900139055,0
62,0.6262626262626263,0.48468467318417885,0.13877107932198285,0
63,0.6363636363636365,0.024675912399166222,0.04952590795449269,2
64,0.6464646464646465,0.5769940948999084,0.1965697461900596,0
65,0.6565656565656566,0.18345975090230338,0.3489749715929233,2
66,0.6666666666666667,0.4682001292000443,0.5642905486740952,1
67,0.6767676767676768,0.14039760080400504,0.2630932049060657,2
68,0.686868686868687,0.12070130379721339,0.22981069043168575,2
69,0.696969696969697,0.3968184193086842,0.07034580039594052,0
70,0.7070707070707072,0.8177417088149055,0.8545011885546089,1
71,0.7171717171717172,0.05258770720451578,0.10286242302577936,2
72,0.7272727272727273,0.04626830909119062,0.09391262882225887,2
73,0.7373737373737375,0.7112527000012467,0.32490521223127,0
74,0.7474747474747475,0.5051544927860876,0.16066402497365953,0
75,0.7575757575757577,0.04968450360427534,0.09556568775123192,2
76,0.7676767676767677,0.396371580441083,0.07434303171188139,0
77,0.7777777777777778,0.26880898740968445,0.35068308176686996,1
78,0.787878787878788,0.4730161919295232,0.1383846665526629,0
79,0.797979797979798,0.32633909557303853,0.38933158150025454,1
80,0.8080808080808082,1.0,1.0,1
81,0.8181818181818182,0.39599775042594804,0.09079716814144867,0
82,0.8282828282828284,0.1927998446952084,0.3658257944225975,2
83,0.8383838383838385,0.1260214154599295,0.24336482393424624,2
84,0.8484848484848485,0.1292026865684269,0.24243111982408158,2
85,0.8585858585858587,0.4893266291512951,0.562689504666749,1
86,0.8686868686868687,0.4540023174371216,0.5343066568497862,1
87,0.8787878787878789,0.7177039629101941,0.31747895051925457,0
88,0.888888888888889,0.012333551010383692,0.021887476800991124,2
89,0.8989898989898991,0.6787900014534366,0.31954610246639326,0
90,0.9090909090909092,0.0,0.0,2
91,0.9191919191919192,0.5472323691769139,0.19656037603633625,0
92,0.9292929292929294,0.2746472277853696,0.5189394685708122,2
93,0.9393939393939394,0.8049288838668466,0.8274058238484854,1
94,0.9494949494949496,0.47251493236563935,0.15923764331928567,0
