,index,X_1,X_2,X_3,target
0,0.0,0.6784773188298985,0.7475439064070182,0.6629863328871356,1
1,0.002004008016032064,0.6471167294048105,0.6812216175547384,0.628123408525889,3
2,0.004008016032064128,0.5659738447690901,0.48138263402441384,0.6193661568740629,0
3,0.0060120240480961915,0.5798940808258859,0.7097276017601274,0.6244223333301908,3
4,0.008016032064128256,0.7844422667382103,0.6381117187927083,0.4474363956674695,3
5,0.01002004008016032,0.46596174214617103,0.5007748708569721,0.5578504592449681,0
6,0.012024048096192383,0.322605686372204,0.28314156842484317,0.6526886551779486,0
7,0.014028056112224447,0.5119164456696648,0.4297840576178972,0.26981595956894244,2
8,0.01603206412825651,0.9781209754804447,0.24039434782554586,0.0,4
9,0.018036072144288574,0.20184637370147762,0.2687183862555511,0.6034767467515375,0
10,0.02004008016032064,0.6952808891580591,0.7005926272774815,0.48283944390904043,3
11,0.022044088176352703,0.36396112781359813,0.5584481271725682,0.5051245108519484,1
12,0.024048096192384766,0.7029906843548959,0.5108458592689318,0.2008281900149822,4
13,0.026052104208416832,0.10828524433057851,0.3131969846270753,0.523292004690348,0
14,0.028056112224448895,0.40434625988220385,0.37469372265339596,0.38142352630587,2
15,0.03006012024048096,0.49139663150498164,0.4700518947624828,0.5900039351028692,0
16,0.03206412825651302,0.5422216210492165,0.7864715799780646,0.7301337595976083,1
17,0.03406813627254509,0.8378054309906968,0.37975018382290626,0.22034314141007622,4
18,0.03607214428857715,0.44900127211611357,0.5627329218610594,0.5520144687251705,1
19,0.038076152304609215,0.35455666205677255,0.7143175781213319,0.5267587627582226,1
20,0.04008016032064128,0.6472812496421312,0.6466077132822243,0.615539469107304,3
21,0.04208416833667334,0.27716066862723954,0.26462459803226523,0.6393113632760314,0
22,0.044088176352705406,0.8248529612655473,0.5699596205120995,0.4596017905962509,3
23,0.04609218436873747,0.6705184588887464,0.8017583391789161,0.8007415535566418,1
24,0.04809619238476953,0.4691662374748903,0.45388439167710687,0.5900800786038688,0
25,0.0501002004008016,0.38043296711589747,0.5502847708372937,0.585920473436654,1
26,0.052104208416833664,0.5638103515091268,0.3331339363090297,0.3805674522142575,2
27,0.05410821643286573,0.6000837499400095,0.5581827295925115,0.7096445867105128,3
28,0.05611222444889779,0.8518302760859329,0.40172972275938323,0.3610334635546659,3
