,index,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,X_12,X_13,X_14,X_15,X_16,X_17,X_18,X_19,X_20,target
0,0.0,0.3781658307426573,0.6851375132751603,0.7153369993361182,0.5517992366610633,0.5102060230219141,0.43512433464902944,0.6053932517079779,0.5450901790865953,0.5550951791479461,0.7416110147567905,0.6920026948122704,0.6274761104291351,0.4223054464364669,0.18009950530630903,0.5402799319173245,0.6267455686957097,0.3779276403478715,0.502965759335766,0.6538316694925644,0.5117562177860917,5
1,0.00010001000100010001,0.5610114987477971,0.5476642362796905,0.4317109344704934,0.33419614489368404,0.46220657474430654,0.31511803305515806,0.47673309035760264,0.5980821753023361,0.6291993203392833,0.5124949302657904,0.6533889470311225,0.4439561743968599,0.43144576759096653,0.264007833599815,0.5546409361869953,0.5273617749424243,0.46574249664416534,0.5273108802246859,0.7313877496034298,0.556118754836314,3
2,0.00020002000200020003,0.6426514073469576,0.6733835035909965,0.32593393730535314,0.3793400596739065,0.5939482812713627,0.27916910057663846,0.7146979908948535,0.29226150234753356,0.4670670870877684,0.4182343225129139,0.45832144462455887,0.3692081668270078,0.3162833946787424,0.6532403112375882,0.27598587132846353,0.5299833058990572,0.5933028700647217,0.29070230384747503,0.5071086503771556,0.3998178343678602,9
3,0.00030003000300030005,0.5874537063237628,0.5215774022358405,0.5036936870518611,0.740316823662365,0.9003226928744481,0.23604097056008352,0.4484802718700295,0.31606951527542193,0.5053922732834937,0.406575915724377,0.784168794059927,0.4000140604270541,0.3398358938714844,0.2823241223449738,0.3825436028314929,0.5072821632988465,0.8080809846861305,0.7821891965180376,0.4672293013388938,0.4939428226972182,1
4,0.00040004000400040005,0.4420398036186349,0.6064673903395551,0.29116172139625596,0.41097622151404845,0.7173446438911715,0.3392815209187702,0.6974376405935884,0.44951312691707673,0.5275247608004571,0.7451018690833004,0.5373346017536252,0.33451993746409947,0.5160152746731201,0.42536892385883046,0.4624126354734749,0.5944999574527198,0.4338997419655351,0.47874652380182625,0.5565750265266131,0.48955744241705207,3
5,0.0005000500050005,0.6932083385342603,0.7126301881976213,0.5635323507842385,0.4386084665909561,0.5505920555209648,0.1973642357736955,0.6330712159481787,0.4059220712463205,0.416897741067745,0.4122721171693727,0.415568162259605,0.35006646203407615,0.394058978973946,0.5408689448751283,0.412839936399755,0.5083716952919721,0.4800833121860746,0.33670847842318935,0.4889334841264609,0.5172281659385936,9
6,0.0006000600060006001,0.3131360906485844,0.8006945113187373,0.2979894202012964,0.8910070444609048,0.17113724231263538,0.4838177597911342,0.3302349433233055,0.5032268856214431,0.6931835602747524,0.7513343811512293,0.5076024772815169,0.3789518516627167,0.30011140874001196,0.40561193595163064,0.47962264466606613,0.6844164789678694,0.6283311793898599,0.4233186899488334,0.8200880096566343,0.48718941204603883,7
7,0.0007000700070007,0.6089446925464455,0.5699821243703493,0.3877001385700644,0.5632351787696885,0.43664078585965627,0.44843980956487467,0.5100753944779276,0.45513094379047725,0.776030875997039,0.4624473339166042,0.5994885234627791,0.6079250574924533,0.41650597106783116,0.31263948608770087,0.6487951684675571,0.6846420870368644,0.5412628887970679,0.4925279635579527,0.5549615426830274,0.48218952470824483,9
8,0.0008000800080008001,0.4652808762735781,0.7165847635950502,0.521771238927845,0.47752313849770817,0.33990114168092733,0.46384487044335193,0.47745443769494883,0.39016678202243665,0.799165222754076,0.012486273274853688,0.49537050562633866,0.3900246754072887,0.5201367150412839,0.5988300498090253,0.7965618474311579,0.7245593309328157,0.2762833314020613,0.40675875405000045,0.4639770138226262,0.3631008670258708,2
9,0.0009000900090009002,0.46410214412844797,0.6843609487913546,0.6532118886333557,0.7196586356541761,0.4336757367891996,0.4037058509945447,0.4994709952914589,0.38872355030902384,0.31157863605285974,0.3291166406264251,0.4534933526814291,0.42638467029910654,0.47162620393368576,0.4534336078206579,0.5133620789749673,0.5066509525632314,0.22047858884153795,0.5069103629265916,0.25563831618880517,0.6965319736949371,3
