,index,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,X_12,X_13,X_14,X_15,X_16,X_17,X_18,X_19,X_20,target
0,0.0,0.41938085147942894,0.1301143144261142,0.45600444038500315,0.6207394763217108,0.5075436580983061,0.5277495926629442,0.5567270894168266,0.6768860908451124,0.8330253750572837,0.5581012092984833,0.6494136294190606,0.5877353003144139,0.5147767837338294,0.3753951867739981,0.5202742371523207,0.39090531440912935,0.4074457807251714,0.5459675910511086,0.4778951009361087,0.5454477133402619,0
1,0.0005002501250625312,0.28880619232032223,0.867591114431037,0.4393249160277363,0.5066424377093424,0.3445512918363513,0.5431572127940827,0.4764341123348316,0.6305444888329621,0.5029634565532486,0.279239144491903,0.8357135666432397,0.37931957753344764,0.6693515446664574,0.2969276629925813,0.5115379675722586,0.1587169686705659,0.6253499886562996,0.24278035496660838,0.7052356456180376,0.37165957554252294,4
2,0.0010005002501250625,0.32741767045788966,0.7033607366431986,0.34591256459383096,0.5656509824268618,0.4305175529260705,0.632145660695778,0.5950048200076664,0.9250987740118221,0.5791089875442093,0.4064885727278839,0.5846781682985727,0.7706087435050979,0.8326843224682731,0.7319623037911878,0.6550218584873284,0.5692980334401216,0.3917585027930188,0.5935779720343345,0.5510251173098456,0.3085371026802815,4
3,0.0015007503751875936,0.34752427444794876,0.3708828278792461,0.4920938699764672,0.39794246787319776,0.31811449345399934,0.81064569427838,0.24253915844733476,0.5564314057636646,0.4490740693932129,0.4035621257496872,0.49937732337036206,0.5966101079490409,0.5195097004585588,0.5349862610843804,0.42900818299649385,0.5420830508756478,0.5705465596176555,0.37281760073109543,0.49947822587652496,0.5452750317687022,0
4,0.002001000500250125,0.2623421371302057,0.3893490306028099,0.4848937558868005,0.7834973723839923,0.5408332730303772,0.4073150137142068,0.6184926537121298,0.4174370655767112,0.33442714637603077,0.5172048717984183,0.6313447491227383,0.5085458920494889,0.4796123345192629,0.3681597565071003,0.2649837318017232,0.376244696030363,0.23171344238063418,0.6247007926247737,0.3736078391143919,0.31592853232852214,1
5,0.0025012506253126563,0.6419369766674828,0.3594597733431232,0.45839235718888777,0.5959922384821582,0.4239394810820416,0.22074365933195308,0.1714114223463108,0.5329411405726973,0.5376859761687494,0.3201956551644888,0.560202417210033,0.49714964516581583,0.1815815343979617,0.19836982358047195,0.3798871010736427,0.5358883940522077,0.17356460602761653,0.15089780905512534,0.5328688310000049,0.7489220433338896,2
6,0.003001500750375187,0.5802928873210011,0.5190607417191323,0.5516142422096054,0.5292858792560245,0.5044553563593263,0.49070741549132535,0.6089352136459496,0.3878743338861109,0.39751813959045046,0.767434444268091,0.5142513211911002,0.7558540779678078,0.5608973884703475,0.7185130044378261,0.6433856256362576,0.5254042486150121,0.40475809234747906,0.5539864672418265,0.38941400542311433,0.34559258386887315,4
7,0.0035017508754377185,0.5986171903298768,0.49458172342381523,0.5734164256498198,0.3279262738691567,0.36210067532880036,0.637027834346146,0.48577585320699834,0.4548900078394024,0.5614814261625034,0.46947049570809213,0.5123571028298006,0.37953565833105507,0.4689593027826687,0.4063085298887193,0.3739143604864672,0.5231049911240842,0.5613950823003818,0.31755300627679617,0.48928351621497074,0.4016277887986169,0
8,0.00400200100050025,0.5202292147149628,0.5167085404308144,0.2984959959185032,0.5339788242578395,0.330061436468775,0.7420857939947341,0.681018380610728,0.43078730199205084,0.6926150241398676,0.39771907540170215,0.5393311456947864,0.16359720804544414,0.39498244039166513,0.6754497616650769,0.40057802185239605,0.3785760611419392,0.5923724868497506,0.6769925126386236,0.5068682886864478,0.6101922482945967,1
9,0.004502251125562781,0.2434264626711254,0.5002194200454323,0.5690630995043571,0.3738333655421792,0.5166639300844719,0.4893214845083078,0.43712067529016535,0.3742718660572568,0.7135177160992413,0.41379110849373696,0.3948626689932264,0.4059341442581862,0.38299571454944037,0.47453601500309417,0.3080245988857331,0.3656666351252663,0.6905681279205081,0.4437891959977991,0.6297688690393295,0.42377938177382435,0
